learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
0.001,0.6550573,0.7220692,0.6055667,0.52084
0.001,0.65541005,0.7214935,0.60474664,0.51968
0.001,0.65484655,0.7172003,0.60548,0.51844
0.001,0.65442824,0.7153971,0.60657334,0.51702
0.001,0.6541964,0.7254258,0.6074,0.51792
0.001,0.65416497,0.72448975,0.6071067,0.52078
0.001,0.6540235,0.7176212,0.6072133,0.52056
0.001,0.653307,0.7189306,0.60888,0.5187
0.001,0.6542427,0.7198932,0.60702,0.51856
0.001,0.6531301,0.7184847,0.60864,0.5168
0.001,0.6522957,0.71997154,0.6105267,0.51722
0.001,0.6526835,0.7160544,0.60900664,0.51918
0.001,0.6531371,0.7159685,0.60818666,0.51886
0.001,0.6526769,0.72346246,0.6078333,0.51834
0.001,0.65244305,0.72091174,0.6098667,0.51902
0.001,0.65232193,0.7213375,0.60977334,0.52078
0.001,0.6525271,0.7277557,0.60764664,0.51804
0.001,0.6517802,0.72345334,0.61075336,0.52104
0.001,0.6515152,0.7237193,0.61022,0.51834
0.001,0.6522599,0.7240086,0.61032665,0.51814
0.001,0.65180147,0.7221123,0.61034,0.51762
0.001,0.6522853,0.7239827,0.60896665,0.51838
0.001,0.6509868,0.72484833,0.61090666,0.52048
0.001,0.65159935,0.7198511,0.61134,0.51788
0.001,0.65152895,0.7206478,0.60987335,0.51788
0.001,0.6505966,0.71791166,0.61158,0.51766
0.001,0.6516221,0.72179395,0.6097867,0.51774
0.001,0.6508628,0.72509474,0.61108667,0.5171
0.001,0.6503544,0.7196545,0.61145335,0.51942
0.001,0.6501362,0.72439504,0.6118,0.51634
0.001,0.6496641,0.7236973,0.61343336,0.51732
0.001,0.65157664,0.7187433,0.61084,0.5184
0.001,0.64997494,0.7239164,0.6119,0.51812
0.001,0.6504751,0.71878916,0.6128733,0.51976
0.001,0.650084,0.7260372,0.61200666,0.51962
0.001,0.64955556,0.723925,0.61253333,0.51724
0.001,0.6490592,0.7243804,0.61392,0.51812
0.001,0.649135,0.72999674,0.6150067,0.51852
0.001,0.64856505,0.7235388,0.61322665,0.51824
0.001,0.6494258,0.73055303,0.6126533,0.51486
0.001,0.64860284,0.72369075,0.6140533,0.51644
0.001,0.6487346,0.72608197,0.6139733,0.51942
0.001,0.6517745,0.72398007,0.61138,0.5211
0.001,0.6491621,0.7272969,0.6136,0.51786
0.001,0.64864784,0.72657585,0.61469334,0.51666
0.001,0.64726454,0.7306223,0.61684,0.51934
0.001,0.64924407,0.7226442,0.61356664,0.51728
0.001,0.64861923,0.72189456,0.6140133,0.52064
0.001,0.64785737,0.72515416,0.61472,0.51782
0.001,0.6484253,0.730463,0.6150867,0.5157
0.001,0.648161,0.73099476,0.6141267,0.5166
0.001,0.64737326,0.7208326,0.6150867,0.51598
0.001,0.6466905,0.73429793,0.61593336,0.51794
0.001,0.64740753,0.73579955,0.61501336,0.51636
0.001,0.6466323,0.72747207,0.6169533,0.51972
0.001,0.647911,0.7260072,0.61422664,0.51926
0.001,0.64713544,0.72828597,0.61544,0.51854
0.001,0.64631057,0.7225719,0.61558664,0.51636
0.001,0.64712536,0.7327872,0.6155,0.51962
0.001,0.6473486,0.7262989,0.6161,0.51702
0.001,0.64735705,0.7271295,0.61548,0.51902
0.001,0.6465359,0.72359294,0.6168467,0.51654
0.001,0.64600664,0.7275465,0.6165067,0.51562
0.001,0.64633214,0.7236706,0.61725336,0.5172
0.001,0.6464315,0.7254661,0.6176,0.51882
0.001,0.6457937,0.72673273,0.61834,0.51824
0.001,0.6466205,0.7292944,0.61716,0.51686
0.001,0.64590186,0.7330808,0.6169867,0.51956
0.001,0.64648813,0.72720283,0.61668664,0.5186
0.001,0.64680386,0.72191054,0.61571336,0.51786
0.001,0.6452611,0.7289127,0.6181267,0.51812
0.001,0.64611834,0.7289865,0.61702,0.5179
0.001,0.6458781,0.7279711,0.61708665,0.5155
0.001,0.64571273,0.72757995,0.61793333,0.51428
0.001,0.6458043,0.73021734,0.617,0.51778
0.001,0.6462771,0.73185045,0.6170933,0.52096
0.001,0.6452397,0.7259053,0.61811334,0.51912
0.001,0.64583105,0.73524475,0.6180267,0.51838
0.001,0.6459165,0.7252693,0.61719334,0.5196
0.001,0.6467739,0.7276764,0.6163333,0.51764
0.001,0.64609015,0.72806805,0.61748,0.51724
0.001,0.6443964,0.73079187,0.6188667,0.52044
0.001,0.64454854,0.7296891,0.62043333,0.51748
0.001,0.64436567,0.7294165,0.62019336,0.5165
0.001,0.6449534,0.731943,0.61870664,0.51818
0.001,0.64536774,0.7239871,0.6176467,0.51744
0.001,0.6441451,0.72866964,0.61932,0.51608
0.001,0.64500594,0.73354673,0.61837333,0.519
0.001,0.6467401,0.7335817,0.61605334,0.52082
0.001,0.64426595,0.7297834,0.62024,0.51866
0.001,0.6444281,0.720828,0.61932665,0.51744
0.001,0.6445493,0.7327312,0.6189333,0.52064
0.001,0.6442057,0.7362414,0.62012,0.51778
0.001,0.64464325,0.7283476,0.6194133,0.51468
