learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
0.001,0.51185226,0.74436086,0.7316885,0.61248404
0.001,0.5135541,0.74918556,0.7305195,0.61509925
0.001,0.50991535,0.7521506,0.73238456,0.6090579
0.001,0.51150703,0.7442884,0.7332428,0.6074158
0.001,0.50836915,0.72140265,0.7338645,0.6063819
0.001,0.50993764,0.74935293,0.73364824,0.61321384
0.001,0.5073553,0.7586905,0.7351687,0.609808
0.001,0.50947344,0.74727345,0.7344727,0.613376
0.001,0.50623184,0.75956994,0.7356958,0.6074564
0.001,0.50530523,0.7697598,0.7364121,0.6115717
0.001,0.5025999,0.7789883,0.7379528,0.60964584
0.001,0.5042243,0.76188076,0.73696625,0.6061589
0.001,0.5023031,0.7532349,0.73912865,0.60857135
0.001,0.50244606,0.7414423,0.7389124,0.6087538
0.001,0.5036716,0.7548376,0.7379934,0.60940254
0.001,0.5010855,0.7386524,0.74033827,0.6059562
0.001,0.5009417,0.7643844,0.7393584,0.609139
0.001,0.49855876,0.7682669,0.74141276,0.606686
0.001,0.49825057,0.7755591,0.74183846,0.6064224
0.001,0.497074,0.76289433,0.74191284,0.6082876
0.001,0.49752274,0.7846735,0.7416898,0.60542905
0.001,0.4972829,0.75720495,0.7434265,0.6064427
0.001,0.49685165,0.8083916,0.74314946,0.6056521
0.001,0.4961919,0.7791847,0.7417641,0.6078618
0.001,0.4951939,0.7685677,0.7448389,0.6056926
0.001,0.49667612,0.73457295,0.742521,0.6049628
