trialIndex,numUnstable,numNM1,numNM2,matchingAM,matchingGM,unstableAM,unstableGM,unstableRAM,nm1AM,nm1GM,nm1RAM,nm2GenAM,nm2GenGM,nm2GenRAM,nm2AM,nm2GM,nm2RAM,numEdges,numSingletons,numChains,numCycles,avgChainLen,avgCycleLen,converges
10782,6,3,2,"[0.5, 1.0, 2.0, 2.5, 3.0, 3.0, 3.5, 3.5, 4.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 2.4494898, 2.828427, 3.0, 3.1622777, 3.8729835]","[1.0, 1.5, 1.5, 3.0, 4.0, 4.5]","[0.0, 0.0, 1.4142135, 3.0, 3.7416575, 3.8729835]","[-3.5, -2.5, -2.5, -2.0, -1.5, -1.0]","[1.0, 1.5, 4.5]","[0.0, 1.4142135, 3.7416575]","[-2.5, -2.0, -1.5]","[3.5, 3.5, 5.0]","[3.0, 3.1622777, 3.4641016]","[0.0, 0.5, 3.0]","[3.5, 6.0]","[3.4641016, 5.91608]","[0.0, 4.5]",1,1,1,0,1.0,0.0,0
23459,8,3,1,"[1.0, 1.0, 2.0, 2.0, 2.5, 2.5, 4.0, 4.5, 5.5, 6.5]","[0.0, 1.0, 1.0, 2.0, 2.0, 2.4494898, 2.828427, 3.8729835, 5.477226, 6.0]","[1.5, 2.0, 2.5, 3.0, 3.0, 3.0, 3.5, 3.5]","[0.0, 1.4142135, 1.7320508, 2.4494898, 2.828427, 2.828427, 3.1622777, 3.1622777]","[-4.0, -3.5, -2.0, -2.0, -1.5, -1.5, -1.0, -1.0]","[1.5, 3.0, 3.5]","[1.4142135, 2.828427, 3.1622777]","[-4.0, -3.5, -2.0]","[3.0, 3.5, 6.5]","[2.828427, 3.1622777, 6.0]","[-3.5, -2.0, 3.5]",[6.5],[6.0],[3.5],2,1,0,1,0.0,2.0,0
130,3,3,3,"[0.5, 0.5, 0.5, 2.0, 2.5, 2.5, 3.0, 4.5, 5.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 2.236068, 4.0, 4.8989797]","[3.5, 3.5, 3.5]","[2.4494898, 3.4641016, 3.4641016]","[-3.5, -2.0, -1.5]","[3.5, 3.5, 3.5]","[2.4494898, 3.4641016, 3.4641016]","[-3.5, -2.0, -1.5]","[5.0, 6.5, 8.0]","[3.0, 6.4807405, 7.937254]","[3.0, 6.5, 7.5]","[5.0, 6.5, 8.0]","[3.0, 6.4807405, 7.937254]","[3.0, 6.5, 7.5]",0,3,0,0,0.0,0.0,1
593,8,4,3,"[0.0, 0.5, 1.0, 2.0, 2.0, 3.0, 3.5, 5.0, 5.0, 8.5]","[0.0, 0.0, 0.0, 0.0, 1.7320508, 3.0, 3.0, 3.0, 3.1622777, 8.485281]","[1.5, 3.0, 3.5, 4.0, 4.0, 4.5, 6.5, 7.0]","[0.0, 0.0, 2.4494898, 3.7416575, 3.8729835, 4.0, 6.3245554, 7.0]","[-3.5, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0, -1.0]","[1.5, 3.0, 4.0, 4.0]","[0.0, 0.0, 3.8729835, 4.0]","[-3.5, -3.0, -3.0, -2.5]","[3.0, 4.0, 6.0, 7.0]","[0.0, 2.6457512, 5.656854, 6.708204]","[-1.0, 1.5, 2.5, 6.0]","[3.0, 7.0, 7.0]","[0.0, 6.708204, 6.708204]","[2.5, 6.0, 6.0]",1,2,1,0,1.0,0.0,1
76133,4,2,2,"[0.0, 0.5, 0.5, 1.0, 1.5, 2.0, 2.5, 2.5, 4.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.7320508, 2.0, 2.828427, 4.582576]","[1.5, 2.0, 2.5, 5.0]","[0.0, 0.0, 2.0, 4.8989797]","[-3.5, -1.5, -1.5, -1.5]","[1.5, 2.5]","[0.0, 0.0]","[-3.5, -1.5]","[4.0, 7.0]","[3.4641016, 7.0]","[2.5, 6.0]","[4.0, 7.0]","[3.4641016, 7.0]","[2.5, 6.0]",0,2,0,0,0.0,0.0,0
21724,4,3,2,"[0.0, 0.5, 1.0, 1.0, 1.5, 2.0, 3.0, 3.0, 4.0, 7.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.236068, 2.828427, 3.8729835, 7.3484693]","[1.5, 2.0, 2.5, 3.0]","[0.0, 0.0, 0.0, 3.0]","[-3.5, -2.5, -2.0, -1.0]","[1.5, 2.0, 3.0]","[0.0, 0.0, 3.0]","[-3.5, -2.5, -2.0]","[3.0, 4.0, 4.0]","[0.0, 2.6457512, 2.828427]","[-2.5, 1.0, 1.0]","[4.0, 8.5]","[0.0, 8.485281]","[1.0, 7.5]",1,1,1,0,1.0,0.0,0
198,3,2,1,"[1.0, 1.0, 1.0, 1.5, 2.5, 2.5, 2.5, 3.0, 3.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 2.0, 2.4494898, 6.0]","[0.5, 2.0, 4.0]","[0.0, 0.0, 1.7320508]","[-2.5, -2.0, -1.0]","[0.5, 4.0]","[0.0, 0.0]","[-2.5, -2.0]","[7.5, 7.5]","[7.3484693, 7.483315]","[3.0, 4.5]",[4.0],[2.6457512],[3.0],1,0,1,0,1.0,0.0,1
71538,3,2,2,"[0.0, 1.0, 1.5, 1.5, 1.5, 2.0, 2.5, 4.0, 5.0, 5.5]","[0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 1.7320508, 3.8729835, 4.0, 4.8989797]","[2.0, 2.5, 3.0]","[1.7320508, 2.0, 2.236068]","[-4.5, -2.5, -1.0]","[2.0, 2.5]","[1.7320508, 2.0]","[-4.5, -1.0]","[3.5, 5.0]","[2.4494898, 5.0]","[2.0, 3.0]","[3.5, 5.0]","[2.4494898, 5.0]","[2.0, 3.0]",0,2,0,0,0.0,0.0,0
720,1,1,1,"[0.0, 0.5, 0.5, 0.5, 1.0, 2.0, 3.0, 3.5, 4.5, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.236068, 2.4494898, 4.2426405, 4.2426405]",[4.0],[0.0],[-1.0],[4.0],[0.0],[-1.0],[2.0],[1.7320508],[-1.5],[2.0],[1.7320508],[-1.5],0,1,0,0,0.0,0.0,1
45567,5,3,2,"[0.5, 1.0, 1.0, 1.5, 1.5, 2.0, 3.0, 3.0, 4.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 3.0, 3.0, 4.2426405, 6.4807405]","[0.5, 1.5, 1.5, 2.0, 2.0]","[0.0, 0.0, 1.4142135, 1.7320508, 1.7320508]","[-4.5, -3.5, -2.5, -2.0, -1.5]","[0.5, 2.0, 2.0]","[0.0, 1.7320508, 1.7320508]","[-3.5, -2.5, -1.5]","[5.0, 5.5, 5.5]","[3.0, 4.2426405, 4.8989797]","[1.5, 2.5, 2.5]","[2.5, 5.0]","[2.0, 3.0]","[1.0, 1.5]",1,1,1,0,1.0,0.0,0
762,4,3,2,"[0.5, 0.5, 0.5, 0.5, 2.0, 2.5, 4.5, 5.5, 5.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 1.7320508, 2.4494898, 4.472136, 4.8989797, 4.8989797, 5.656854]","[0.5, 2.0, 3.0, 4.0]","[0.0, 0.0, 2.236068, 2.6457512]","[-4.0, -3.0, -2.5, -2.5]","[0.5, 3.0, 4.0]","[0.0, 2.236068, 2.6457512]","[-4.0, -3.0, -2.5]","[4.5, 4.5, 7.5]","[2.828427, 3.7416575, 7.3484693]","[0.0, 1.5, 3.0]","[4.5, 5.0]","[2.828427, 4.8989797]","[0.0, 3.0]",1,1,1,0,1.0,0.0,1
452,3,2,1,"[0.0, 0.5, 1.0, 1.5, 1.5, 2.0, 3.5, 4.5, 5.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 3.1622777, 4.8989797, 6.708204]","[1.0, 3.0, 6.0]","[1.0, 3.0, 5.91608]","[-4.0, -3.0, -1.0]","[1.0, 3.0]","[1.0, 3.0]","[-4.0, -1.0]","[3.0, 3.0]","[0.0, 2.236068]","[-0.5, 0.5]",[8.5],[8.485281],[6.0],1,0,1,0,1.0,0.0,1
1006,5,4,1,"[0.0, 0.0, 0.5, 1.5, 2.0, 2.5, 4.0, 4.0, 6.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 2.6457512, 3.4641016, 6.4807405, 6.4807405]","[1.5, 1.5, 2.0, 2.5, 4.0]","[0.0, 0.0, 1.7320508, 2.4494898, 3.4641016]","[-4.5, -3.0, -3.0, -3.0, -2.5]","[1.5, 1.5, 2.0, 2.5]","[0.0, 0.0, 1.7320508, 2.4494898]","[-4.5, -3.0, -3.0, -3.0]","[3.0, 3.0, 4.5, 6.5]","[0.0, 2.236068, 2.828427, 6.3245554]","[-1.5, -0.5, -0.5, 2.0]",[6.0],[5.196152],[5.5],3,0,1,0,3.0,0.0,1
52485,11,3,1,"[0.5, 1.5, 1.5, 1.5, 2.0, 2.5, 4.0, 7.5, 8.5, 9.0]","[0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.4494898, 4.0, 7.3484693, 8.485281, 9.0]","[1.5, 2.0, 2.0, 2.5, 2.5, 3.5, 4.0, 5.5, 5.5, 5.5, 5.5]","[0.0, 0.0, 0.0, 1.7320508, 2.4494898, 2.4494898, 3.4641016, 4.8989797, 5.2915025, 5.2915025, 5.477226]","[-5.0, -5.0, -4.5, -3.5, -3.5, -3.5, -3.0, -2.5, -2.0, -1.5, -1.0]","[1.5, 2.5, 5.5]","[0.0, 2.4494898, 4.8989797]","[-5.0, -3.5, -3.5]","[3.0, 5.5, 8.0]","[0.0, 5.2915025, 7.937254]","[-3.0, -1.5, 1.5]",[5.5],[4.8989797],[3.5],2,0,1,0,2.0,0.0,0
264,6,2,1,"[0.0, 0.0, 0.5, 0.5, 1.0, 4.0, 5.0, 5.5, 7.5, 7.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 3.4641016, 4.2426405, 4.8989797, 7.483315, 7.483315]","[1.0, 1.5, 3.5, 4.0, 6.0, 6.5]","[0.0, 0.0, 3.1622777, 4.0, 5.656854, 6.4807405]","[-6.0, -5.0, -4.5, -2.5, -2.5, -1.5]","[1.0, 1.5]","[0.0, 0.0]","[-6.0, -5.0]","[3.5, 5.0]","[2.4494898, 4.582576]","[-2.0, 1.0]",[7.0],[6.928203],[2.5],1,0,1,0,1.0,0.0,1
123,1,1,1,"[0.0, 0.5, 0.5, 2.0, 2.0, 2.5, 3.0, 3.5, 4.0, 6.0]","[0.0, 0.0, 0.0, 1.7320508, 2.0, 2.4494898, 2.6457512, 2.828427, 3.4641016, 6.0]",[3.5],[3.4641016],[-3.0],[3.5],[3.4641016],[-3.0],[3.0],[2.828427],[-0.5],[3.0],[2.828427],[-0.5],0,1,0,0,0.0,0.0,1
5985,8,4,1,"[0.0, 0.5, 0.5, 1.0, 1.0, 3.5, 4.0, 4.0, 4.5, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.1622777, 3.7416575, 4.0, 7.937254]","[2.0, 2.0, 2.0, 3.0, 3.0, 3.5, 3.5, 4.5]","[0.0, 0.0, 1.7320508, 1.7320508, 2.236068, 2.4494898, 2.828427, 4.472136]","[-6.5, -4.5, -3.5, -2.5, -2.5, -2.0, -1.0, -1.0]","[2.0, 2.0, 3.0, 3.0]","[0.0, 1.7320508, 2.236068, 2.828427]","[-4.5, -3.5, -2.0, -1.0]","[3.0, 6.5, 7.0, 9.0]","[2.828427, 6.4807405, 6.928203, 9.0]","[-1.5, 1.0, 3.5, 6.0]",[8.0],[8.0],[8.0],3,0,1,0,3.0,0.0,0
47961,3,1,1,"[0.0, 0.5, 0.5, 0.5, 1.0, 1.5, 2.0, 2.5, 3.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 2.4494898, 6.4807405]","[2.0, 2.5, 4.5]","[0.0, 2.4494898, 4.2426405]","[-2.5, -2.0, -1.5]",[2.5],[2.4494898],[-2.5],[2.5],[2.4494898],[-1.0],[2.5],[2.4494898],[-1.0],0,1,0,0,0.0,0.0,0
599,3,2,2,"[0.0, 0.5, 0.5, 1.0, 1.0, 3.0, 3.5, 4.0, 4.0, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.828427, 3.4641016, 3.7416575]","[1.5, 3.5, 4.0]","[0.0, 0.0, 3.8729835]","[-3.5, -2.0, -1.5]","[1.5, 4.0]","[0.0, 3.8729835]","[-3.5, -2.0]","[5.0, 7.0]","[4.582576, 6.928203]","[1.5, 6.0]","[5.0, 7.0]","[4.582576, 6.928203]","[1.5, 6.0]",0,2,0,0,0.0,0.0,1
30931,4,2,1,"[0.0, 0.5, 1.0, 1.0, 1.5, 1.5, 1.5, 4.5, 6.0, 9.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 4.2426405, 5.196152, 9.0]","[0.5, 2.5, 3.0, 5.5]","[0.0, 0.0, 0.0, 4.8989797]","[-7.0, -3.5, -2.0, -1.0]","[0.5, 5.5]","[0.0, 4.8989797]","[-7.0, -3.5]","[6.0, 7.5]","[5.656854, 7.483315]","[0.0, 1.5]",[3.5],[2.4494898],[0.5],1,0,1,0,1.0,0.0,0
51529,8,3,2,"[0.0, 0.0, 0.5, 2.0, 2.0, 3.5, 3.5, 5.0, 6.0, 7.5]","[0.0, 0.0, 0.0, 1.7320508, 1.7320508, 2.4494898, 3.4641016, 5.0, 5.91608, 7.3484693]","[2.0, 2.0, 2.5, 2.5, 2.5, 3.5, 4.5, 5.5]","[0.0, 0.0, 2.0, 2.0, 2.4494898, 3.1622777, 4.2426405, 4.8989797]","[-5.0, -5.0, -3.0, -2.5, -1.5, -1.5, -1.5, -1.0]","[2.0, 2.5, 3.5]","[0.0, 2.4494898, 3.1622777]","[-5.0, -2.5, -1.5]","[3.5, 6.5, 8.5]","[3.1622777, 6.4807405, 8.485281]","[0.0, 0.0, 5.5]","[6.0, 8.5]","[5.656854, 8.485281]","[3.5, 5.5]",1,1,1,0,1.0,0.0,0
93719,7,3,2,"[0.0, 1.0, 1.0, 2.5, 2.5, 2.5, 3.5, 4.0, 4.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 2.4494898, 3.1622777, 3.4641016, 4.0, 4.0]","[1.0, 1.0, 1.5, 2.0, 2.5, 3.0, 4.5]","[0.0, 0.0, 0.0, 1.4142135, 2.0, 2.236068, 4.2426405]","[-5.5, -3.0, -2.5, -2.5, -2.0, -2.0, -2.0]","[1.0, 1.0, 1.5]","[0.0, 0.0, 1.4142135]","[-5.5, -2.5, -2.0]","[2.5, 3.5, 8.5]","[2.0, 3.4641016, 8.485281]","[-2.0, 2.5, 6.5]","[2.0, 8.5]","[1.7320508, 8.485281]","[0.0, 6.5]",1,1,1,0,1.0,0.0,0
11609,5,1,1,"[0.5, 1.0, 1.0, 2.0, 2.0, 2.5, 2.5, 3.5, 5.5, 5.5]","[0.0, 0.0, 0.0, 1.0, 1.0, 2.4494898, 2.4494898, 3.1622777, 4.8989797, 5.2915025]","[1.0, 1.5, 2.0, 3.5, 4.5]","[0.0, 0.0, 1.4142135, 1.7320508, 4.2426405]","[-4.5, -3.0, -2.5, -2.5, -1.5]",[1.0],[0.0],[-4.5],[4.5],[0.0],[2.0],[4.5],[0.0],[2.0],0,1,0,0,0.0,0.0,0
62115,5,3,1,"[0.0, 0.5, 0.5, 1.0, 1.5, 1.5, 2.0, 5.5, 6.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.7320508, 5.477226, 5.91608, 8.0]","[0.5, 2.0, 2.5, 3.5, 4.0]","[0.0, 0.0, 0.0, 1.7320508, 4.0]","[-4.5, -4.5, -2.5, -2.0, -1.0]","[0.5, 2.0, 2.5]","[0.0, 0.0, 1.7320508]","[-4.5, -4.5, -2.5]","[3.0, 4.5, 6.0]","[2.828427, 3.7416575, 5.656854]","[-2.0, -1.5, 0.0]",[1.5],[0.0],[-2.0],2,0,1,0,2.0,0.0,0
925,6,3,2,"[0.0, 0.0, 0.5, 1.0, 1.5, 2.5, 3.0, 5.0, 5.0, 7.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 3.0, 3.0, 3.0, 7.483315]","[1.0, 1.0, 3.0, 4.5, 4.5, 7.0]","[0.0, 1.0, 2.828427, 2.828427, 3.7416575, 6.928203]","[-5.0, -3.5, -3.5, -2.5, -1.0, -1.0]","[1.0, 1.0, 7.0]","[0.0, 1.0, 6.928203]","[-5.0, -3.5, -1.0]","[3.5, 4.5, 6.5]","[3.1622777, 4.472136, 6.3245554]","[0.0, 0.0, 4.5]","[6.0, 6.5]","[5.91608, 6.3245554]","[4.5, 5.5]",1,1,1,0,1.0,0.0,1
842,7,2,1,"[0.0, 1.0, 1.0, 1.5, 2.0, 2.5, 3.0, 4.5, 5.5, 9.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.4494898, 3.0, 4.8989797, 9.0]","[1.0, 1.5, 3.5, 3.5, 3.5, 5.0, 6.5]","[0.0, 0.0, 1.4142135, 2.4494898, 3.1622777, 4.0, 6.3245554]","[-5.0, -5.0, -2.5, -2.5, -2.0, -1.5, -1.0]","[1.0, 3.5]","[0.0, 3.1622777]","[-2.5, -2.0]","[4.5, 7.0]","[4.2426405, 6.708204]","[0.5, 4.0]",[7.5],[7.483315],[6.0],1,0,1,0,1.0,0.0,1
113,5,3,2,"[1.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 4.5, 5.0, 5.5]","[0.0, 1.4142135, 2.0, 2.236068, 2.4494898, 2.4494898, 2.828427, 2.828427, 3.0, 4.8989797]","[2.5, 2.5, 4.0, 4.0, 5.0]","[2.0, 2.4494898, 2.6457512, 3.8729835, 5.0]","[-4.5, -4.0, -3.0, -2.5, -1.5]","[2.5, 2.5, 5.0]","[2.0, 2.4494898, 5.0]","[-4.0, -3.0, -1.5]","[3.0, 6.0, 7.0]","[2.828427, 5.196152, 6.928203]","[-1.5, 4.5, 5.0]","[3.5, 6.0]","[3.1622777, 5.196152]","[2.5, 4.5]",1,1,1,0,1.0,0.0,1
85534,5,3,3,"[0.0, 0.0, 1.0, 1.5, 2.0, 4.0, 4.0, 4.5, 5.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.6457512, 3.8729835, 4.2426405, 4.472136, 4.582576]","[1.0, 2.0, 3.5, 3.5, 6.5]","[0.0, 2.0, 2.4494898, 3.4641016, 6.4807405]","[-3.5, -3.5, -3.0, -2.0, -1.5]","[1.0, 2.0, 3.5]","[0.0, 2.0, 3.4641016]","[-3.5, -3.5, -3.0]","[4.0, 4.5, 6.0]","[2.6457512, 3.7416575, 5.91608]","[2.5, 3.5, 3.5]","[4.0, 4.5, 6.0]","[2.6457512, 3.7416575, 5.91608]","[2.5, 3.5, 3.5]",0,3,0,0,0.0,0.0,0
41149,2,2,1,"[0.0, 0.5, 1.0, 1.0, 1.5, 1.5, 2.5, 2.5, 4.0, 4.5]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 2.0, 2.4494898, 2.6457512, 4.2426405]","[2.0, 3.0]","[0.0, 1.7320508]","[-3.0, -2.0]","[2.0, 3.0]","[0.0, 1.7320508]","[-3.0, -2.0]","[4.0, 4.5]","[4.0, 4.472136]","[0.5, 2.5]",[7.0],[6.928203],[6.0],1,0,1,0,1.0,0.0,0
13806,5,3,2,"[0.0, 0.5, 0.5, 1.5, 2.0, 2.0, 2.0, 4.5, 5.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 2.828427, 4.2426405, 6.3245554]","[2.0, 3.5, 3.5, 3.5, 7.0]","[0.0, 0.0, 3.1622777, 3.4641016, 6.928203]","[-5.0, -3.5, -2.5, -1.5, -1.0]","[2.0, 3.5, 3.5]","[0.0, 0.0, 3.4641016]","[-5.0, -3.5, -1.0]","[3.0, 4.0, 4.0]","[0.0, 3.0, 3.8729835]","[0.0, 0.5, 2.0]","[3.0, 5.5]","[3.0, 4.8989797]","[2.0, 4.5]",1,1,1,0,1.0,0.0,0
53,5,3,2,"[1.0, 1.0, 1.0, 1.5, 3.0, 3.5, 3.5, 4.0, 5.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.4494898, 3.1622777, 4.582576, 6.4807405]","[1.0, 1.5, 2.5, 4.0, 5.0]","[0.0, 1.0, 2.0, 3.8729835, 4.8989797]","[-5.0, -5.0, -3.5, -2.5, -2.0]","[1.0, 2.5, 5.0]","[1.0, 2.0, 4.8989797]","[-5.0, -3.5, -2.5]","[3.5, 4.0, 6.0]","[3.4641016, 3.4641016, 5.656854]","[0.0, 2.0, 2.5]","[4.0, 6.0]","[3.4641016, 6.0]","[2.5, 5.0]",1,1,1,0,1.0,0.0,1
95843,5,2,2,"[0.0, 1.0, 1.0, 1.0, 2.5, 2.5, 2.5, 3.0, 4.5, 4.5]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.4494898, 2.4494898, 4.472136]","[0.5, 1.5, 2.0, 2.5, 3.5]","[0.0, 0.0, 0.0, 1.4142135, 2.0]","[-6.0, -4.0, -3.5, -2.0, -1.0]","[0.5, 1.5]","[0.0, 1.4142135]","[-6.0, -2.0]","[5.0, 6.0]","[4.0, 5.656854]","[3.0, 5.5]","[5.0, 6.0]","[4.0, 5.656854]","[3.0, 5.5]",0,2,0,0,0.0,0.0,0
28206,7,4,3,"[0.0, 1.0, 1.0, 1.5, 1.5, 3.5, 3.5, 5.0, 5.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 2.4494898, 4.8989797, 5.196152, 5.477226]","[0.5, 0.5, 0.5, 1.5, 2.0, 2.5, 3.0]","[0.0, 0.0, 0.0, 1.4142135, 2.0, 2.0, 2.236068]","[-5.5, -4.0, -3.5, -3.5, -3.5, -2.0, -1.5]","[0.5, 0.5, 0.5, 1.5]","[0.0, 0.0, 0.0, 1.4142135]","[-5.5, -4.0, -3.5, -2.0]","[4.5, 4.5, 5.5, 7.0]","[4.2426405, 4.472136, 4.472136, 7.0]","[0.0, 0.5, 4.0, 5.0]","[4.5, 5.5, 7.0]","[4.2426405, 4.472136, 6.708204]","[2.0, 4.0, 5.0]",1,2,1,0,1.0,0.0,0
954,5,3,3,"[0.0, 0.0, 0.5, 1.0, 1.0, 1.5, 2.5, 3.5, 7.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.4494898, 6.928203, 7.937254]","[1.0, 1.5, 3.5, 4.0, 5.0]","[0.0, 0.0, 1.4142135, 3.8729835, 4.582576]","[-4.0, -2.5, -2.0, -1.0, -1.0]","[1.0, 1.5, 3.5]","[0.0, 0.0, 1.4142135]","[-4.0, -2.5, -1.0]","[3.0, 4.5, 6.5]","[0.0, 2.828427, 6.3245554]","[-3.0, 2.5, 4.5]","[3.0, 4.5, 6.5]","[0.0, 2.828427, 6.3245554]","[-3.0, 2.5, 4.5]",0,3,0,0,0.0,0.0,1
39802,5,2,2,"[0.0, 0.5, 0.5, 1.0, 1.5, 1.5, 2.0, 2.5, 4.5, 9.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4494898, 2.828427, 9.0]","[1.0, 2.0, 3.0, 3.0, 6.0]","[0.0, 0.0, 0.0, 2.236068, 5.91608]","[-4.0, -3.5, -3.0, -2.5, -2.0]","[1.0, 3.0]","[0.0, 2.236068]","[-3.5, -3.0]","[4.0, 4.5]","[3.7416575, 3.8729835]","[-0.5, 4.0]","[4.0, 4.5]","[3.7416575, 3.8729835]","[-0.5, 4.0]",0,2,0,0,0.0,0.0,0
7414,5,2,2,"[0.5, 1.5, 1.5, 1.5, 1.5, 1.5, 2.5, 3.5, 5.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 3.1622777, 4.582576, 6.3245554]","[2.0, 2.0, 2.5, 3.0, 4.5]","[0.0, 1.7320508, 2.0, 2.236068, 3.7416575]","[-3.5, -3.0, -2.0, -1.5, -1.5]","[2.0, 2.0]","[0.0, 1.7320508]","[-3.5, -3.0]","[4.5, 4.5]","[2.828427, 2.828427]","[2.0, 3.0]","[4.5, 4.5]","[2.828427, 2.828427]","[2.0, 3.0]",0,2,0,0,0.0,0.0,0
25489,9,4,2,"[1.0, 1.5, 2.5, 3.0, 3.0, 3.5, 4.0, 5.0, 5.0, 6.0]","[0.0, 0.0, 0.0, 1.0, 2.4494898, 2.6457512, 3.0, 4.0, 4.8989797, 5.656854]","[1.0, 1.5, 2.0, 2.5, 2.5, 3.0, 3.5, 3.5, 6.0]","[0.0, 0.0, 1.7320508, 2.0, 2.236068, 2.4494898, 3.1622777, 3.4641016, 5.91608]","[-4.5, -4.5, -4.0, -3.5, -2.5, -2.5, -2.0, -1.0, -1.0]","[1.0, 2.5, 3.0, 3.5]","[0.0, 2.0, 2.236068, 3.4641016]","[-4.0, -3.5, -2.5, -2.5]","[5.5, 5.5, 8.0, 8.5]","[4.2426405, 5.477226, 7.937254, 8.485281]","[3.0, 3.5, 4.5, 5.0]","[5.5, 6.0]","[5.477226, 5.91608]","[5.0, 6.0]",2,1,1,0,2.0,0.0,0
15807,5,3,1,"[0.0, 0.0, 0.5, 1.0, 1.0, 1.5, 4.0, 4.5, 5.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.6457512, 4.8989797, 5.656854]","[2.0, 2.0, 2.5, 3.0, 4.5]","[0.0, 0.0, 2.0, 2.0, 2.828427]","[-3.5, -2.5, -2.5, -1.5, -1.0]","[2.5, 3.0, 4.5]","[0.0, 2.0, 2.828427]","[-2.5, -1.5, -1.0]","[2.5, 3.0, 4.5]","[0.0, 2.0, 4.472136]","[-2.5, -1.5, 4.5]",[4.5],[4.472136],[4.5],2,1,0,1,0.0,2.0,0
10521,3,2,2,"[0.0, 0.0, 0.5, 1.5, 1.5, 2.0, 2.5, 2.5, 3.0, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.4494898, 2.828427]","[1.0, 2.0, 3.0]","[0.0, 0.0, 2.828427]","[-3.5, -3.5, -1.5]","[1.0, 3.0]","[0.0, 2.828427]","[-3.5, -1.5]","[5.0, 5.0]","[4.0, 5.0]","[4.5, 5.0]","[5.0, 5.0]","[4.0, 5.0]","[4.5, 5.0]",0,2,0,0,0.0,0.0,0
30396,6,3,2,"[0.5, 0.5, 1.5, 1.5, 1.5, 2.5, 3.5, 4.5, 5.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.4494898, 2.828427, 4.582576, 6.4807405]","[0.5, 1.0, 1.5, 2.5, 5.0, 6.0]","[0.0, 0.0, 0.0, 2.4494898, 4.8989797, 5.91608]","[-5.0, -5.0, -2.0, -1.5, -1.5, -1.0]","[0.5, 1.0, 2.5]","[0.0, 0.0, 2.4494898]","[-5.0, -5.0, -1.0]","[3.5, 7.5, 9.0]","[2.4494898, 7.483315, 9.0]","[-0.5, 5.5, 5.5]","[4.0, 7.5]","[3.4641016, 7.483315]","[0.0, 5.5]",1,1,1,0,1.0,0.0,0
