trialIndex,numUnstable,numNM1,numNM2,matchingAM,matchingGM,unstableAM,unstableGM,unstableRAM,nm1AM,nm1GM,nm1RAM,nm2GenAM,nm2GenGM,nm2GenRAM,nm2AM,nm2GM,nm2RAM,numEdges,numSingletons,numChains,numCycles,avgChainLen,avgCycleLen,converges
68362,21,5,2,"[1.5, 1.5, 2.0, 4.0, 4.5, 5.0, 5.5, 6.0, 6.0, 7.0]","[0.0, 1.4142135, 1.4142135, 1.7320508, 2.6457512, 4.0, 5.2915025, 5.91608, 5.91608, 6.928203]","[0.0, 0.0, 0.5, 1.0, 1.0, 1.0, 1.5, 1.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.5, 3.5, 4.0, 4.0, 4.5, 4.5, 4.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.236068, 2.4494898, 2.4494898, 2.4494898, 2.6457512, 4.0, 4.2426405, 4.472136, 4.472136, 5.0]","[-7.0, -5.5, -5.5, -5.0, -5.0, -5.0, -4.5, -4.5, -4.0, -4.0, -3.5, -3.5, -3.0, -3.0, -2.5, -2.0, -1.5, -1.5, -1.5, -1.0, -1.0]","[0.0, 0.0, 0.5, 1.0, 1.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-7.0, -5.0, -5.0, -4.0, -1.0]","[4.0, 4.5, 5.0, 5.5, 5.5]","[3.0, 3.7416575, 3.8729835, 4.8989797, 5.2915025]","[-2.0, 0.0, 1.0, 2.0, 2.0]","[5.0, 5.5]","[3.0, 5.2915025]","[1.0, 2.0]",3,1,1,0,3.0,0.0,0
87,30,6,2,"[2.0, 4.0, 4.5, 4.5, 4.5, 5.5, 6.5, 6.5, 7.0, 7.5]","[0.0, 0.0, 0.0, 3.8729835, 4.2426405, 4.472136, 6.4807405, 6.4807405, 6.928203, 7.483315]","[0.5, 1.0, 1.0, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 4.0, 4.5, 5.0, 5.0, 5.5, 5.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 1.7320508, 2.0, 2.0, 2.236068, 2.236068, 2.4494898, 2.6457512, 2.828427, 2.828427, 3.4641016, 3.4641016, 4.2426405, 4.582576, 4.8989797, 5.0, 5.2915025, 6.0]","[-7.0, -6.5, -6.5, -6.0, -6.0, -5.5, -5.5, -5.0, -5.0, -5.0, -4.5, -4.0, -4.0, -3.5, -3.5, -3.5, -3.5, -3.5, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -3.0, -3.0, -2.0, -2.0, -1.5, -1.5]","[0.5, 1.0, 1.5, 2.0, 2.5, 3.0]","[0.0, 0.0, 0.0, 0.0, 1.7320508, 2.828427]","[-7.0, -6.5, -6.0, -4.5, -4.0, -3.0]","[0.5, 1.5, 1.5, 2.5, 4.0, 4.5]","[0.0, 0.0, 0.0, 0.0, 4.0, 4.2426405]","[-4.0, -3.5, -3.0, -3.0, -2.5, 1.0]","[4.5, 6.0]","[4.472136, 5.91608]","[2.0, 3.5]",4,0,2,1,1.0,2.0,1
735,37,4,3,"[3.0, 3.5, 3.5, 5.0, 5.0, 5.0, 6.5, 8.0, 8.5, 9.0]","[0.0, 2.236068, 3.1622777, 4.582576, 4.8989797, 4.8989797, 6.3245554, 7.937254, 8.485281, 9.0]","[0.5, 1.0, 1.0, 1.0, 1.0, 1.5, 2.0, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.5, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.5, 4.5, 4.5, 4.5, 4.5, 5.0, 5.5, 5.5, 6.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.7320508, 2.0, 2.0, 2.0, 2.0, 2.0, 2.236068, 2.4494898, 2.4494898, 2.4494898, 2.6457512, 3.4641016, 3.7416575, 3.8729835, 3.8729835, 4.0, 4.2426405, 4.2426405, 4.472136, 4.472136, 4.8989797, 5.0, 5.477226, 5.656854, 6.4807405]","[-7.0, -7.0, -6.5, -6.0, -6.0, -6.0, -5.5, -5.5, -5.5, -5.5, -5.5, -5.0, -4.5, -4.0, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -2.5, -2.0, -2.0, -2.0, -2.0, -2.0, -1.5, -1.5, -1.0, -1.0]","[0.5, 1.0, 2.0, 4.5]","[0.0, 0.0, 2.0, 3.7416575]","[-7.0, -6.5, -5.0, -3.5]","[1.0, 3.5, 6.5, 7.0]","[0.0, 1.0, 6.4807405, 7.0]","[-5.5, -4.0, 1.0, 6.0]","[1.0, 6.5, 6.5]","[1.0, 6.3245554, 6.4807405]","[-4.0, 0.0, 6.0]",1,2,1,0,1.0,0.0,1
34077,18,5,3,"[1.5, 2.0, 2.5, 3.0, 4.0, 5.0, 5.0, 5.0, 6.0, 8.5]","[0.0, 0.0, 0.0, 0.0, 2.6457512, 4.0, 4.582576, 4.8989797, 5.656854, 8.485281]","[0.0, 0.5, 0.5, 0.5, 1.0, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.5, 3.0, 3.5, 3.5, 4.0, 4.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.4142135, 1.7320508, 2.4494898, 2.4494898, 2.6457512, 3.1622777, 3.4641016, 4.0]","[-6.5, -6.0, -5.5, -5.5, -5.0, -5.0, -5.0, -5.0, -4.5, -4.5, -4.0, -4.0, -3.0, -3.0, -2.5, -2.0, -2.0, -1.5]","[0.0, 0.5, 0.5, 3.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 3.4641016]","[-6.5, -5.0, -4.5, -3.0, -1.5]","[2.5, 3.5, 6.0, 6.0, 6.5]","[2.4494898, 3.4641016, 5.91608, 5.91608, 6.3245554]","[-2.0, -1.0, -0.5, 2.0, 4.5]","[6.0, 6.0, 8.0]","[5.656854, 5.91608, 8.0]","[-0.5, 5.5, 8.0]",2,1,2,0,1.0,0.0,0
78,19,6,2,"[0.0, 1.5, 4.0, 4.0, 4.5, 5.0, 5.5, 7.0, 7.0, 8.0]","[0.0, 1.4142135, 2.828427, 3.4641016, 3.4641016, 4.0, 5.477226, 6.708204, 6.928203, 7.937254]","[0.0, 0.0, 0.5, 1.0, 1.0, 1.5, 2.0, 2.0, 2.0, 2.5, 3.5, 3.5, 4.0, 4.0, 4.5, 4.5, 4.5, 6.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.7320508, 2.4494898, 2.4494898, 2.6457512, 2.828427, 3.4641016, 3.8729835, 4.2426405, 4.472136, 5.91608, 6.3245554]","[-8.0, -6.0, -6.0, -5.5, -5.0, -5.0, -4.5, -4.5, -4.5, -4.5, -4.0, -3.5, -3.0, -3.0, -3.0, -3.0, -2.5, -1.0, -1.0]","[0.0, 0.0, 0.5, 1.0, 1.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.7320508]","[-8.0, -6.0, -5.0, -4.5, -3.0, -3.0]","[3.0, 4.0, 6.0, 6.0, 7.0, 7.5]","[2.236068, 3.8729835, 5.196152, 5.656854, 6.708204, 7.483315]","[-2.5, -0.5, 0.5, 2.0, 2.0, 2.0]","[3.0, 4.5]","[2.236068, 4.2426405]","[-2.5, -1.0]",4,1,1,1,1.0,3.0,1
972,22,5,2,"[1.0, 1.0, 1.5, 2.5, 4.5, 4.5, 6.0, 7.0, 7.5, 8.5]","[0.0, 0.0, 0.0, 1.0, 2.0, 4.2426405, 6.0, 7.0, 7.483315, 8.485281]","[0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.5, 3.0, 3.5, 4.0, 4.0, 4.0, 4.5, 4.5, 4.5, 4.5, 5.0, 5.0, 5.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.236068, 2.4494898, 2.828427, 3.4641016, 4.0, 4.0, 4.2426405, 4.2426405, 4.472136, 4.582576, 4.8989797, 5.0, 5.91608]","[-6.0, -6.0, -5.5, -5.0, -5.0, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -3.5, -3.5, -3.0, -3.0, -3.0, -2.5, -2.0, -1.5, -1.5, -1.0, -1.0]","[0.0, 0.5, 0.5, 1.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 4.8989797]","[-6.0, -5.0, -4.5, -4.0, -3.5]","[0.5, 3.5, 4.5, 5.0, 6.0]","[0.0, 0.0, 4.472136, 4.582576, 5.656854]","[-5.5, -2.0, 0.0, 1.0, 1.5]","[1.5, 4.0]","[1.4142135, 3.4641016]","[-1.5, 4.0]",3,0,2,0,1.5,0.0,1
430,21,6,3,"[0.5, 1.5, 3.0, 3.0, 4.5, 5.0, 5.5, 6.0, 6.5, 7.0]","[0.0, 1.4142135, 2.828427, 2.828427, 3.7416575, 4.582576, 5.477226, 5.656854, 6.0, 6.928203]","[0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.5, 1.5, 1.5, 1.5, 2.0, 3.0, 3.0, 3.5, 3.5, 3.5, 5.0, 5.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 2.0, 2.236068, 2.4494898, 2.4494898, 3.1622777, 4.582576, 5.477226, 5.656854]","[-7.0, -7.0, -6.0, -6.0, -6.0, -5.0, -4.5, -4.5, -3.5, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0, -2.0, -2.0, -1.5, -1.5, -1.0, -1.0]","[0.5, 0.5, 1.0, 1.0, 1.5, 1.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[-7.0, -7.0, -4.5, -3.5, -2.0, -1.5]","[3.5, 3.5, 4.0, 4.0, 5.5, 8.5]","[0.0, 2.4494898, 3.4641016, 3.8729835, 4.2426405, 8.485281]","[-2.5, -1.5, -0.5, 0.0, 2.5, 4.0]","[3.0, 3.5, 3.5]","[0.0, 2.828427, 3.4641016]","[-0.5, -0.5, 1.5]",3,1,2,0,1.5,0.0,1
33844,28,5,2,"[0.5, 2.5, 2.5, 5.0, 5.0, 5.5, 5.5, 7.0, 7.5, 8.0]","[0.0, 0.0, 2.0, 4.0, 4.8989797, 5.0, 5.2915025, 7.0, 7.483315, 7.937254]","[0.5, 0.5, 1.0, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.0, 2.0, 2.5, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 3.5, 4.0, 4.0, 4.0, 4.0, 4.5, 5.5, 5.5, 6.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.7320508, 1.7320508, 2.0, 2.0, 2.236068, 2.4494898, 2.828427, 3.0, 3.1622777, 3.4641016, 3.4641016, 3.4641016, 3.8729835, 3.8729835, 5.2915025, 5.477226, 5.91608, 6.4807405]","[-7.0, -6.0, -6.0, -6.0, -6.0, -5.0, -4.5, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.5, -3.5, -3.5, -2.5, -2.5, -2.5, -2.5, -2.5, -2.0, -2.0, -2.0, -1.5, -1.5, -1.0, -1.0]","[0.5, 0.5, 1.0, 1.5, 2.0]","[0.0, 0.0, 0.0, 0.0, 1.4142135]","[-7.0, -6.0, -4.5, -3.5, -3.5]","[3.5, 3.5, 4.5, 6.5, 7.5]","[2.4494898, 3.4641016, 4.2426405, 6.0, 7.3484693]","[-2.0, -1.0, 1.5, 1.5, 4.0]","[5.0, 5.5]","[4.0, 5.477226]","[2.5, 4.5]",3,0,2,0,1.5,0.0,0
189,17,5,1,"[1.0, 2.0, 2.5, 3.5, 3.5, 4.0, 4.5, 6.0, 6.5, 7.0]","[0.0, 1.0, 2.0, 2.4494898, 3.1622777, 3.8729835, 4.2426405, 5.656854, 6.0, 6.928203]","[0.0, 0.5, 1.0, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 3.5, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 1.4142135, 1.7320508, 1.7320508, 2.0, 2.0, 2.0, 2.4494898, 3.4641016, 5.477226]","[-7.0, -6.5, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -3.5, -3.5, -3.0, -3.0, -2.5, -2.0, -2.0, -2.0, -1.5]","[0.0, 1.5, 1.5, 2.0, 2.5]","[0.0, 0.0, 1.4142135, 1.7320508, 2.0]","[-7.0, -4.5, -3.5, -3.0, -2.0]","[1.5, 2.0, 2.5, 4.0, 5.0]","[0.0, 0.0, 1.4142135, 2.0, 4.0]","[-4.5, -3.0, -2.0, -2.0, -1.0]",[6.5],[6.4807405],[2.5],4,0,1,1,2.0,2.0,1
14662,18,4,2,"[1.0, 2.5, 2.5, 3.0, 3.5, 3.5, 3.5, 7.0, 7.5, 7.5]","[0.0, 0.0, 0.0, 2.0, 3.1622777, 3.4641016, 3.4641016, 6.928203, 7.3484693, 7.483315]","[1.0, 1.0, 1.5, 2.0, 2.0, 2.5, 2.5, 3.0, 3.0, 3.0, 3.5, 4.0, 4.0, 4.0, 4.0, 5.0, 5.5, 6.5]","[0.0, 0.0, 0.0, 1.0, 1.4142135, 1.7320508, 1.7320508, 2.236068, 2.4494898, 2.6457512, 2.828427, 3.1622777, 3.4641016, 3.8729835, 4.0, 4.582576, 4.8989797, 6.4807405]","[-7.0, -5.0, -4.0, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0, -1.5, -1.5, -1.0, -1.0]","[1.0, 1.0, 2.0, 3.0]","[0.0, 1.0, 1.7320508, 2.236068]","[-7.0, -5.0, -4.0, -3.5]","[3.0, 3.0, 4.0, 4.0]","[0.0, 2.6457512, 2.828427, 3.8729835]","[-3.0, -2.5, -1.5, 1.0]","[4.5, 7.0]","[2.828427, 6.708204]","[3.0, 3.0]",2,0,2,0,1.0,0.0,0
43371,14,3,3,"[1.0, 3.0, 3.5, 4.0, 4.0, 4.5, 5.0, 5.0, 5.5, 7.5]","[0.0, 0.0, 2.236068, 2.6457512, 3.0, 3.1622777, 3.8729835, 4.0, 5.2915025, 7.3484693]","[1.0, 1.0, 1.5, 2.0, 2.5, 2.5, 2.5, 3.0, 3.5, 3.5, 3.5, 4.5, 4.5, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 2.828427, 3.4641016, 4.2426405, 4.472136, 6.928203]","[-5.5, -5.0, -5.0, -4.5, -4.0, -4.0, -4.0, -3.5, -3.5, -2.5, -2.5, -2.5, -2.0, -1.0]","[1.0, 1.5, 4.5]","[0.0, 1.4142135, 4.2426405]","[-5.5, -4.0, -2.5]","[1.0, 5.0, 5.5]","[0.0, 4.2426405, 4.8989797]","[-3.5, 2.5, 3.0]","[1.0, 5.0, 5.5]","[0.0, 4.2426405, 4.8989797]","[-3.5, 2.5, 3.0]",0,3,0,0,0.0,0.0,0
56817,16,3,2,"[1.5, 1.5, 3.5, 3.5, 4.5, 4.5, 4.5, 5.0, 5.5, 7.0]","[0.0, 0.0, 0.0, 0.0, 2.4494898, 2.828427, 3.0, 4.472136, 5.477226, 6.708204]","[0.5, 1.0, 1.5, 1.5, 1.5, 2.0, 2.5, 2.5, 2.5, 3.0, 3.5, 4.0, 4.0, 4.5, 4.5, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.4494898, 2.4494898, 2.828427, 2.828427, 3.4641016, 3.4641016, 3.8729835, 4.472136, 5.2915025]","[-6.0, -6.0, -6.0, -6.0, -5.0, -4.5, -4.5, -4.5, -4.0, -3.5, -3.5, -2.0, -2.0, -2.0, -1.5, -1.0]","[0.5, 1.0, 2.0]","[0.0, 0.0, 1.0]","[-6.0, -6.0, -3.5]","[1.5, 5.0, 7.5]","[0.0, 4.582576, 7.483315]","[-2.0, 2.5, 2.5]","[4.0, 7.5]","[4.0, 7.483315]","[2.5, 3.5]",1,1,1,0,1.0,0.0,0
307,15,3,3,"[2.0, 2.5, 3.0, 3.0, 3.5, 3.5, 4.0, 4.0, 5.5, 6.0]","[0.0, 2.0, 2.236068, 2.6457512, 2.6457512, 2.828427, 3.4641016, 3.4641016, 4.8989797, 5.91608]","[0.0, 0.5, 0.5, 1.0, 1.0, 1.5, 1.5, 2.0, 2.0, 2.5, 3.0, 3.5, 3.5, 4.0, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.236068, 2.4494898, 3.4641016, 3.4641016, 3.7416575, 3.8729835]","[-5.5, -5.0, -4.5, -4.0, -3.5, -3.5, -3.5, -3.5, -3.5, -3.0, -2.0, -2.0, -1.5, -1.5, -1.0]","[0.0, 1.0, 1.5]","[0.0, 0.0, 1.4142135]","[-5.5, -4.5, -3.5]","[4.5, 5.5, 6.5]","[3.7416575, 5.477226, 6.3245554]","[-2.0, 3.5, 6.0]","[4.5, 5.5, 6.5]","[3.7416575, 5.477226, 6.3245554]","[-2.0, 3.5, 6.0]",0,3,0,0,0.0,0.0,1
73173,20,5,3,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.5, 5.0, 5.5, 5.5, 6.5]","[0.0, 2.236068, 2.828427, 3.4641016, 4.0, 4.0, 4.2426405, 4.472136, 5.2915025, 6.0]","[0.5, 1.0, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 3.5, 3.5, 3.5, 4.0, 4.0, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.4142135, 1.4142135, 2.0, 2.0, 2.0, 2.4494898, 2.4494898, 3.4641016, 3.8729835, 3.8729835, 4.472136]","[-7.0, -6.0, -6.0, -5.5, -5.0, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -3.5, -3.5, -2.5, -2.5, -2.5, -2.5, -2.0, -1.0]","[0.5, 1.0, 1.5, 1.5, 1.5]","[0.0, 0.0, 0.0, 0.0, 1.4142135]","[-7.0, -6.0, -5.0, -3.5, -2.5]","[2.5, 5.5, 6.0, 6.5, 7.0]","[0.0, 4.2426405, 5.656854, 6.3245554, 6.928203]","[-0.5, 0.5, 3.5, 3.5, 4.0]","[4.5, 5.5, 7.0]","[4.2426405, 4.472136, 6.928203]","[2.5, 3.5, 4.0]",2,2,1,0,2.0,0.0,0
23,22,5,4,"[2.5, 2.5, 3.5, 3.5, 4.5, 4.5, 4.5, 5.5, 6.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 2.828427, 3.7416575, 4.472136, 5.477226, 5.656854, 6.0]","[0.0, 0.5, 0.5, 1.0, 1.0, 1.5, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.5, 3.5, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 1.7320508, 2.0, 2.0, 2.0, 2.4494898, 2.4494898, 2.6457512, 2.828427, 3.4641016, 3.4641016]","[-7.5, -6.0, -6.0, -6.0, -5.5, -5.0, -5.0, -4.5, -4.5, -4.5, -4.5, -4.5, -3.5, -3.5, -3.0, -3.0, -3.0, -2.5, -2.0, -2.0, -1.0, -1.0]","[0.0, 0.5, 0.5, 1.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-7.5, -6.0, -6.0, -4.5, -4.5]","[1.0, 2.5, 2.5, 4.5, 5.0]","[0.0, 1.0, 2.4494898, 4.0, 4.2426405]","[-3.0, -1.0, -0.5, 2.5, 2.5]","[1.0, 2.5, 4.0, 5.0]","[1.0, 2.4494898, 4.0, 4.0]","[-1.0, -0.5, 2.5, 3.0]",1,3,1,0,1.0,0.0,1
120,15,3,1,"[0.0, 1.0, 2.0, 2.5, 4.5, 5.0, 5.5, 5.5, 7.0, 7.5]","[0.0, 0.0, 1.0, 1.7320508, 4.2426405, 4.472136, 4.8989797, 5.2915025, 7.0, 7.3484693]","[0.5, 0.5, 1.0, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 2.5, 3.5, 5.0, 5.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 2.0, 2.0, 2.4494898, 2.4494898, 2.4494898, 4.0, 5.0, 6.928203]","[-7.5, -6.0, -5.0, -4.5, -4.5, -4.0, -3.5, -3.5, -3.0, -3.0, -2.5, -2.5, -2.0, -1.0, -1.0]","[0.5, 1.0, 2.0]","[0.0, 0.0, 0.0]","[-7.5, -6.0, -4.5]","[3.5, 4.5, 5.0]","[2.4494898, 2.828427, 4.8989797]","[-3.5, -1.0, 2.0]",[2.5],[0.0],[1.5],2,0,1,0,2.0,0.0,1
87153,29,6,1,"[1.5, 2.0, 4.0, 4.0, 4.5, 6.0, 6.5, 6.5, 8.0, 8.5]","[0.0, 1.7320508, 2.828427, 3.8729835, 4.0, 5.196152, 6.0, 6.3245554, 7.937254, 8.485281]","[1.0, 1.0, 1.5, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 3.0, 3.0, 3.5, 3.5, 3.5, 3.5, 4.0, 4.5, 4.5, 5.0, 5.5, 5.5, 6.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.7320508, 2.0, 2.0, 2.0, 2.236068, 2.236068, 2.4494898, 2.4494898, 2.6457512, 2.828427, 3.1622777, 3.4641016, 4.2426405, 4.582576, 4.8989797, 5.2915025, 6.3245554, 6.4807405]","[-6.5, -6.5, -6.5, -5.5, -5.5, -5.5, -5.5, -5.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -2.0, -2.0, -1.5, -1.0]","[1.0, 1.5, 2.0, 2.0, 2.0, 2.5]","[0.0, 0.0, 0.0, 1.7320508, 2.0, 2.0]","[-6.5, -5.0, -3.5, -2.5, -2.0, -1.0]","[1.0, 3.0, 4.5, 5.5, 6.5, 8.5]","[0.0, 0.0, 4.2426405, 5.2915025, 6.4807405, 8.485281]","[-5.5, -1.5, 0.5, 1.0, 3.5, 4.0]",[5.5],[5.477226],[3.5],5,0,1,0,5.0,0.0,0
9174,27,5,2,"[2.5, 3.0, 3.0, 4.5, 4.5, 4.5, 5.0, 6.0, 8.0, 8.5]","[0.0, 0.0, 2.236068, 2.828427, 3.0, 3.7416575, 4.472136, 5.656854, 7.937254, 8.485281]","[0.0, 0.5, 1.0, 1.5, 1.5, 1.5, 1.5, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 4.0, 4.0, 5.5, 7.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 2.0, 2.236068, 2.236068, 2.4494898, 2.4494898, 2.6457512, 2.828427, 2.828427, 2.828427, 3.0, 3.0, 3.4641016, 3.4641016, 5.2915025, 6.928203, 7.0]","[-6.5, -6.5, -6.0, -5.5, -5.0, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -2.5, -2.0, -2.0, -1.5, -1.0]","[0.0, 0.5, 2.5, 2.5, 2.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-6.5, -6.5, -4.5, -3.0, -2.0]","[2.5, 3.0, 5.0, 5.5, 7.5]","[2.0, 2.236068, 5.0, 5.477226, 7.483315]","[-5.5, -2.0, 0.5, 1.0, 4.0]","[4.5, 5.5]","[2.828427, 5.477226]","[0.5, 2.5]",3,1,1,0,3.0,0.0,0
791,22,4,2,"[1.0, 1.0, 2.5, 3.5, 4.0, 4.5, 4.5, 5.0, 6.5, 8.0]","[0.0, 0.0, 0.0, 2.0, 3.4641016, 3.4641016, 3.7416575, 4.8989797, 6.3245554, 7.937254]","[0.0, 0.0, 0.5, 0.5, 1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.5, 4.0, 4.0, 4.5, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 1.7320508, 2.0, 2.0, 2.0, 2.0, 2.828427, 2.828427, 2.828427, 3.0, 3.8729835, 3.8729835, 4.2426405]","[-7.5, -6.0, -5.5, -5.5, -5.0, -5.0, -5.0, -4.5, -4.5, -4.0, -4.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0, -2.0, -2.0, -1.5, -1.5, -1.0]","[0.0, 0.0, 0.5, 4.5]","[0.0, 0.0, 0.0, 2.828427]","[-7.5, -5.5, -5.0, -1.5]","[3.0, 4.0, 7.0, 7.5]","[0.0, 3.4641016, 7.0, 7.3484693]","[-5.5, 2.0, 3.5, 4.0]","[4.5, 6.0]","[4.472136, 5.656854]","[-1.0, 4.0]",2,0,2,0,1.0,0.0,1
90,28,5,3,"[2.0, 3.5, 4.5, 4.5, 5.0, 5.0, 5.5, 5.5, 6.5, 8.5]","[0.0, 2.0, 2.4494898, 4.0, 4.2426405, 4.2426405, 4.8989797, 5.477226, 6.4807405, 8.485281]","[0.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.5, 1.5, 1.5, 1.5, 2.0, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.5, 3.5, 3.5, 4.0, 4.0, 4.5, 5.0, 5.0, 5.5, 6.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 1.4142135, 2.0, 2.0, 2.0, 2.0, 2.4494898, 2.4494898, 2.4494898, 3.1622777, 3.4641016, 4.0, 4.0, 4.472136, 5.0, 5.2915025, 5.656854, 5.91608]","[-7.5, -6.5, -6.0, -6.0, -6.0, -6.0, -5.5, -5.0, -5.0, -4.5, -4.5, -4.0, -4.0, -4.0, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0, -2.0, -2.0, -2.0, -1.5, -1.5, -1.5]","[0.0, 0.5, 0.5, 1.0, 1.5]","[0.0, 0.0, 0.0, 1.0, 1.4142135]","[-7.5, -6.0, -5.5, -4.5, -3.0]","[1.5, 2.5, 3.5, 4.0, 5.5]","[0.0, 0.0, 2.4494898, 2.6457512, 5.2915025]","[-4.5, -2.5, -0.5, -0.5, 0.5]","[1.5, 2.5, 3.5]","[0.0, 0.0, 3.4641016]","[-4.5, -0.5, 0.0]",2,2,1,0,2.0,0.0,1
