epochs,learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
0,0.0014,0.65057564,0.6911142,0.51089936,0.524478
1,0.0014,0.64858854,0.69063866,0.5220647,0.52634
2,0.0014,0.6472654,0.6890453,0.5301147,0.53650403
3,0.0014,0.6462646,0.6895249,0.5353013,0.53242
4,0.0014,0.64560217,0.6873953,0.5381427,0.543404
5,0.0014,0.64522624,0.68775177,0.539742,0.54271805
6,0.0014,0.64473546,0.6869199,0.54190004,0.54554
7,0.0014,0.6444642,0.6873127,0.54297936,0.542318
8,0.0014,0.6442534,0.68567234,0.5440906,0.548432
9,0.0014,0.6440744,0.6861952,0.5445906,0.5469
10,0.0014,0.64398336,0.6861144,0.544842,0.54671
11,0.0014,0.64391446,0.6859817,0.54496,0.54868
12,0.0014,0.6438452,0.68598455,0.5454247,0.547174
13,0.0014,0.64378244,0.6859016,0.54557,0.546976
14,0.0014,0.6437613,0.68600714,0.54606134,0.547158
15,0.0014,0.6436994,0.68577194,0.54545265,0.547494
16,0.0014,0.6436689,0.685707,0.5457567,0.54858
17,0.0014,0.64363086,0.686552,0.545846,0.545076
18,0.0014,0.64362836,0.68840444,0.546276,0.53659
19,0.0014,0.6435796,0.6855398,0.54649794,0.549484
20,0.0014,0.64354646,0.68830246,0.5466707,0.538026
21,0.0014,0.64350617,0.68600047,0.546462,0.54809
22,0.0014,0.64351076,0.6854046,0.546256,0.549482
23,0.0014,0.6434503,0.6892074,0.546526,0.540974
24,0.0014,0.6434758,0.6852866,0.54659665,0.549928
25,0.0014,0.6434605,0.68562526,0.546966,0.54811597
26,0.0014,0.64346,0.6861573,0.54663205,0.54783404
27,0.0014,0.64338535,0.6856457,0.546558,0.548882
28,0.0014,0.6433722,0.68533564,0.546674,0.549242
29,0.0014,0.64336544,0.68544364,0.5467367,0.54928
30,0.0014,0.6434061,0.6861391,0.5470127,0.547372
31,0.0014,0.64333344,0.68530214,0.54712796,0.549316
32,0.0014,0.643349,0.6853254,0.54692066,0.54961205
33,0.0014,0.64332867,0.6878098,0.54718137,0.540664
34,0.0014,0.64331836,0.6854253,0.5471673,0.549586
35,0.0014,0.6432946,0.68688023,0.54711336,0.546286
36,0.0014,0.64324963,0.6857751,0.54728395,0.547516
37,0.0014,0.64321387,0.6855858,0.5474967,0.548676
38,0.0014,0.64327514,0.6853478,0.54683465,0.54932004
39,0.0014,0.64323616,0.68636113,0.54716337,0.54600394
40,0.0014,0.64323944,0.68549573,0.54749864,0.549112
41,0.0014,0.6431924,0.68562937,0.5471733,0.54779
42,0.0014,0.64320946,0.68620723,0.547274,0.545262
43,0.0014,0.6431436,0.68549865,0.5480187,0.54939
44,0.0014,0.64315224,0.6861782,0.54764134,0.546502
45,0.0014,0.6431552,0.685485,0.547362,0.548896
46,0.0014,0.64311546,0.686904,0.5480613,0.54654396
47,0.0014,0.64307344,0.6852225,0.548114,0.54969
48,0.0014,0.6430437,0.68573153,0.5479993,0.547996
49,0.0014,0.64306515,0.6858143,0.5475093,0.54941
50,0.0014,0.6430463,0.68538815,0.5476507,0.5494
51,0.0014,0.64301616,0.6853961,0.5481607,0.549158
52,0.0014,0.6429752,0.68543494,0.548108,0.548672
53,0.0014,0.64296854,0.6854564,0.54829663,0.54921
54,0.0014,0.64291656,0.68534064,0.5478953,0.55024
55,0.0014,0.64291805,0.68527746,0.54848266,0.54996
56,0.0014,0.64291537,0.6853458,0.5479613,0.549598
57,0.0014,0.64291817,0.68842876,0.54855996,0.541158
58,0.0014,0.6428883,0.68553495,0.5485513,0.54939604
59,0.0014,0.64284307,0.685543,0.5486493,0.549036
60,0.0014,0.64277667,0.6856353,0.5490167,0.548862
61,0.0014,0.6427978,0.68541276,0.548514,0.55013597
62,0.0014,0.6427511,0.6864455,0.54885596,0.54559
63,0.0014,0.64272577,0.6851662,0.54905665,0.550232
64,0.0014,0.6426592,0.68525743,0.54910004,0.54981196
65,0.0014,0.6426935,0.6852789,0.5490887,0.549582
66,0.0014,0.64262855,0.6849377,0.549614,0.551316
67,0.0014,0.64260334,0.68515646,0.54953134,0.551364
68,0.0014,0.64256114,0.68561,0.55004865,0.548316
69,0.0014,0.64247274,0.6849268,0.54950535,0.551246
70,0.0014,0.6424954,0.68621767,0.54979396,0.550012
71,0.0014,0.64238656,0.6856242,0.5499873,0.549626
72,0.0014,0.64239115,0.6848309,0.55068,0.55099
73,0.0014,0.6423084,0.6846485,0.5503107,0.551598
74,0.0014,0.6422188,0.6844598,0.5503967,0.55257
75,0.0014,0.6422002,0.6850748,0.55072534,0.552086
76,0.0014,0.6420442,0.6851212,0.55106133,0.55178
77,0.0014,0.6419461,0.68470347,0.5515233,0.55262995
78,0.0014,0.6418658,0.6840199,0.55182,0.55353796
79,0.0014,0.64176244,0.6847967,0.55221534,0.550412
80,0.0014,0.6416543,0.6856495,0.552756,0.550202
81,0.0014,0.6416244,0.68522906,0.5530267,0.551206
82,0.0014,0.64146435,0.683497,0.55298734,0.55522805
83,0.0014,0.64139867,0.6835766,0.55354464,0.55492604
84,0.0014,0.64128387,0.6855277,0.5538007,0.549792
85,0.0014,0.64114094,0.68338716,0.554476,0.555152
86,0.0014,0.64071375,0.6830142,0.5558827,0.55690795
87,0.0014,0.64043784,0.6825229,0.5563227,0.557514
88,0.0014,0.6402497,0.68266815,0.556936,0.55929
89,0.0014,0.63994557,0.6846133,0.5577034,0.553358
90,0.0014,0.639876,0.6824701,0.55796736,0.558686
91,0.0014,0.63977164,0.6833553,0.5585207,0.556512
92,0.0014,0.639643,0.6834328,0.55871135,0.554652
93,0.0014,0.6395297,0.6830373,0.5590093,0.556354
94,0.0014,0.6396201,0.6816835,0.55912066,0.56035995
95,0.0014,0.63939476,0.6816921,0.5594827,0.55983996
96,0.0014,0.6393901,0.681574,0.55915403,0.560132
97,0.0014,0.6392961,0.68196464,0.55940133,0.558638
98,0.0014,0.63923025,0.68777966,0.5598853,0.546684
99,0.0014,0.63914466,0.6827944,0.5597027,0.55735195
100,0.0014,0.6391493,0.6825435,0.5601867,0.556956
101,0.0014,0.63911647,0.681688,0.5600407,0.560132
102,0.0014,0.63902366,0.6822034,0.5602107,0.558616
103,0.0014,0.6390094,0.68201697,0.5605793,0.559384
104,0.0014,0.6390238,0.6820133,0.560484,0.560224
105,0.0014,0.6389487,0.6841994,0.56054664,0.552724
106,0.0014,0.6388409,0.6820457,0.56124467,0.559908
107,0.0014,0.638883,0.6820216,0.560628,0.558856
108,0.0014,0.63887715,0.6815165,0.5606867,0.561122
109,0.0014,0.6387812,0.6834825,0.56111604,0.55454004
110,0.0014,0.6388302,0.68308467,0.5611013,0.55639005
111,0.0014,0.6387297,0.68202543,0.56131667,0.5587
112,0.0014,0.63873076,0.6828594,0.5614307,0.559696
113,0.0014,0.6386058,0.68316275,0.56150466,0.556664
114,0.0014,0.6386188,0.68166125,0.561578,0.56058997
115,0.0014,0.638616,0.6814614,0.5615867,0.560102
116,0.0014,0.6385492,0.68267584,0.5619507,0.559506
117,0.0014,0.6386187,0.6815538,0.5618386,0.5603
118,0.0014,0.6385759,0.68605715,0.56196064,0.546902
119,0.0014,0.6384954,0.6825958,0.5617567,0.56073
120,0.0014,0.63851184,0.68169624,0.561848,0.559982
121,0.0014,0.63837564,0.6814773,0.562178,0.560076
122,0.0014,0.63837653,0.6818062,0.562146,0.55937
123,0.0014,0.6383674,0.6819524,0.5622067,0.56045204
124,0.0014,0.63833463,0.6820964,0.5617087,0.5593
125,0.0014,0.6383972,0.68148184,0.561744,0.55997
126,0.0014,0.638301,0.6821663,0.562404,0.55964005
127,0.0014,0.63821536,0.6817789,0.56281734,0.56039196
128,0.0014,0.6381346,0.683651,0.5630413,0.556124
129,0.0014,0.63813597,0.6818031,0.5626553,0.55973196
130,0.0014,0.638208,0.68371046,0.5626533,0.55654395
131,0.0014,0.63803834,0.68318456,0.56299734,0.555736
132,0.0014,0.6381241,0.6827575,0.5627207,0.559842
133,0.0014,0.6381532,0.68234867,0.5621654,0.558814
134,0.0014,0.63808244,0.68235266,0.562904,0.55882597
135,0.0014,0.63799995,0.68279666,0.562918,0.559494
136,0.0014,0.6379658,0.68179715,0.563058,0.56062
137,0.0014,0.6379515,0.6820456,0.56326133,0.559842
138,0.0014,0.6379553,0.6820617,0.56302464,0.560256
139,0.0014,0.6379831,0.68357384,0.56295604,0.557144
140,0.0014,0.6378234,0.6830346,0.563362,0.557388
141,0.0014,0.63790643,0.6821964,0.5632273,0.55831003
142,0.0014,0.6378347,0.68298316,0.56345737,0.55927
143,0.0014,0.63791144,0.68189406,0.56324863,0.559364
144,0.0014,0.6376928,0.68252265,0.56403005,0.55850804
145,0.0014,0.63768387,0.68500406,0.56394,0.54963005
146,0.0014,0.63761306,0.6825694,0.56422204,0.557722
147,0.0014,0.6376601,0.68260115,0.56416667,0.55864
148,0.0014,0.63759184,0.68252224,0.56451863,0.559132
149,0.0014,0.6374512,0.68236077,0.56411535,0.56021404
150,0.0014,0.63739187,0.6825743,0.56474864,0.559402
151,0.0014,0.6376215,0.68315834,0.56378067,0.55833
152,0.0014,0.6375757,0.6821993,0.56455535,0.558632
153,0.0014,0.6375135,0.6823141,0.56459934,0.559136
154,0.0014,0.6373316,0.68282443,0.56491995,0.558616
155,0.0014,0.6373611,0.68249846,0.5650346,0.558396
156,0.0014,0.63737494,0.68406844,0.564706,0.55931604
157,0.0014,0.6372524,0.68243146,0.5652647,0.558216
158,0.0014,0.6372175,0.6838219,0.565248,0.55720603
159,0.0014,0.6373489,0.6879874,0.564856,0.5439
160,0.0014,0.6370795,0.681876,0.565538,0.55965805
161,0.0014,0.6373081,0.6822772,0.5650073,0.558964
162,0.0014,0.63708335,0.6825279,0.56544,0.55867004
163,0.0014,0.63720894,0.6832293,0.56543666,0.55724204
164,0.0014,0.6371727,0.6829417,0.565516,0.55827796
165,0.0014,0.63691247,0.6834973,0.56585336,0.557294
166,0.0014,0.6367984,0.6839638,0.5666027,0.55706203
167,0.0014,0.63678837,0.6835188,0.56670666,0.55773795
168,0.0014,0.63696915,0.6834308,0.5657207,0.557682
169,0.0014,0.6368413,0.68329245,0.56631666,0.55912197
170,0.0014,0.6368878,0.68510544,0.5662533,0.551682
171,0.0014,0.63665897,0.68424416,0.5662893,0.55678
172,0.0014,0.63678145,0.6835539,0.56643265,0.557382
173,0.0014,0.6365766,0.6829119,0.566728,0.55770004
174,0.0014,0.6365373,0.68367827,0.5665693,0.557162
175,0.0014,0.63645124,0.6850659,0.567098,0.558362
176,0.0014,0.6364002,0.6837776,0.567012,0.556906
177,0.0014,0.6366012,0.6851418,0.5668607,0.554398
178,0.0014,0.63635004,0.68634737,0.56698734,0.550188
179,0.0014,0.63655216,0.6852654,0.5665273,0.557642
180,0.0014,0.63658077,0.68413323,0.5667306,0.55462
181,0.0014,0.63618183,0.68303835,0.56804866,0.556898
182,0.0014,0.63620216,0.68717414,0.56773,0.555676
183,0.0014,0.63641495,0.6846073,0.5669813,0.55415404
184,0.0014,0.6363102,0.68529725,0.567804,0.55558395
185,0.0014,0.63631433,0.68375874,0.56728,0.5571
186,0.0014,0.63619155,0.6844077,0.5677313,0.555796
187,0.0014,0.63631725,0.6835358,0.56785536,0.556122
188,0.0014,0.6357818,0.6843879,0.568154,0.556148
189,0.0014,0.6360879,0.68604505,0.5676973,0.553712
190,0.0014,0.63572043,0.68703425,0.56902003,0.550488
191,0.0014,0.6356208,0.68486035,0.56902534,0.552112
