epochs,learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
114,0.001,0.6374351,0.6513185,0.6309924,0.61794
115,0.001,0.6371349,0.6587108,0.6314271,0.610824
116,0.001,0.63706434,0.6573766,0.63139707,0.612386
117,0.001,0.6370552,0.649239,0.63177776,0.61834
118,0.001,0.63672966,0.6484451,0.6317631,0.618576
119,0.001,0.6365983,0.64800805,0.6320331,0.618368
120,0.001,0.636226,0.65557206,0.63244444,0.617564
121,0.001,0.6361671,0.6520562,0.63276243,0.61581
122,0.001,0.6360125,0.65170056,0.6322957,0.616752
123,0.001,0.6358305,0.6510109,0.6327284,0.618218
124,0.001,0.6358508,0.6553425,0.63270307,0.617104
125,0.001,0.63569677,0.6516744,0.6331217,0.617546
126,0.001,0.6352737,0.6521952,0.63368374,0.61684
127,0.001,0.6349703,0.6502909,0.6340731,0.618724
128,0.001,0.63508856,0.6494024,0.6336144,0.619364
129,0.001,0.6347474,0.650333,0.63426644,0.616664
130,0.001,0.6346236,0.65085286,0.6339751,0.615908
131,0.001,0.6343892,0.6564696,0.6345851,0.616142
132,0.001,0.6342595,0.6495146,0.6346351,0.617722
133,0.001,0.63399297,0.6533901,0.63486177,0.617316
134,0.001,0.63391036,0.65113825,0.6351791,0.618596
135,0.001,0.63377875,0.65016365,0.6353924,0.617556
136,0.001,0.6336182,0.64884454,0.6359024,0.617724
137,0.001,0.6332567,0.6489682,0.63617176,0.618062
138,0.001,0.63312924,0.6566697,0.63626045,0.6164
139,0.001,0.6329765,0.65234804,0.63629776,0.616536
140,0.001,0.6327539,0.65564114,0.63644576,0.614516
141,0.001,0.6325646,0.6497509,0.63655174,0.617832
142,0.001,0.6323437,0.65024036,0.6372831,0.617232
143,0.001,0.63210917,0.650906,0.63692045,0.617276
144,0.001,0.6318432,0.655185,0.6374757,0.61573
145,0.001,0.63165444,0.65929574,0.6376524,0.613768
146,0.001,0.63160807,0.6637797,0.6377251,0.611848
147,0.001,0.6312967,0.6602804,0.6382198,0.610762
148,0.001,0.6310002,0.6547276,0.6386724,0.61621
149,0.001,0.6310265,0.657422,0.6384591,0.612308
150,0.001,0.6310507,0.65027356,0.6385631,0.617848
151,0.001,0.6307061,0.64918107,0.63848376,0.61822
152,0.001,0.63030565,0.6557035,0.6394111,0.61411
153,0.001,0.63023704,0.6601627,0.63942707,0.611914
154,0.001,0.62998974,0.65465844,0.63975376,0.614352
155,0.001,0.6299595,0.65316135,0.63995445,0.617208
156,0.001,0.6295798,0.6516525,0.6401351,0.617408
157,0.001,0.6294522,0.651356,0.64048976,0.614438
158,0.001,0.62919104,0.6529364,0.64060175,0.616386
159,0.001,0.6289435,0.6567647,0.6407431,0.615924
160,0.001,0.6288714,0.651379,0.6405191,0.6159
161,0.001,0.6287729,0.6592141,0.6414071,0.617152
162,0.001,0.6283786,0.6594315,0.64154243,0.612274
163,0.001,0.6285043,0.6530199,0.64162374,0.615888
164,0.001,0.62817645,0.6678879,0.64226645,0.614452
165,0.001,0.6279779,0.6553764,0.6416551,0.613738
166,0.001,0.6277706,0.661424,0.64219177,0.611808
167,0.001,0.6274333,0.65354884,0.64294845,0.61732
168,0.001,0.62748533,0.66397756,0.6427091,0.612898
169,0.001,0.6273196,0.6535171,0.6427651,0.617608
170,0.001,0.62703073,0.6556097,0.6427631,0.615458
171,0.001,0.6268498,0.65943533,0.6435291,0.613854
172,0.001,0.6268416,0.660735,0.64350307,0.615246
173,0.001,0.6266215,0.65965104,0.6435391,0.613944
174,0.001,0.62649655,0.6575686,0.64380044,0.61338
175,0.001,0.62609416,0.65297896,0.64374644,0.616606
176,0.001,0.6259428,0.65885085,0.6443611,0.61317
177,0.001,0.62564737,0.65630376,0.64441776,0.616498
178,0.001,0.6257088,0.6605825,0.6447251,0.612328
179,0.001,0.6255192,0.6614113,0.6445631,0.612102
180,0.001,0.6252907,0.6527096,0.6448084,0.616476
181,0.001,0.6252253,0.6541264,0.64540976,0.613712
182,0.001,0.62472266,0.66910225,0.6457024,0.615036
183,0.001,0.62475336,0.6660172,0.6455124,0.612232
184,0.001,0.624637,0.65760106,0.6457798,0.611724
185,0.001,0.62421966,0.65640485,0.6464451,0.612778
186,0.001,0.6243537,0.65628487,0.64625376,0.61372
187,0.001,0.62402195,0.6570626,0.6461631,0.613384
188,0.001,0.62383556,0.6600178,0.6464731,0.609598
189,0.001,0.62353665,0.65758467,0.6468144,0.611006
190,0.001,0.6237443,0.65883327,0.64665574,0.614274
191,0.001,0.6235276,0.66613007,0.6468284,0.60762
192,0.001,0.6231809,0.66327703,0.6472738,0.612364
193,0.001,0.6228629,0.65977234,0.64776576,0.614398
194,0.001,0.62281716,0.66218954,0.6473018,0.613248
195,0.001,0.62281734,0.65813774,0.6479271,0.615084
196,0.001,0.62257373,0.66559875,0.64801174,0.609996
197,0.001,0.6224882,0.6613697,0.64799446,0.61255
198,0.001,0.6219827,0.6643385,0.64863646,0.610078
199,0.001,0.62209636,0.6684595,0.64850444,0.601882
200,0.001,0.6218216,0.66116047,0.6484431,0.612078
201,0.001,0.62186295,0.66940135,0.64877445,0.611908
202,0.001,0.6214887,0.65330553,0.64929575,0.614176
203,0.001,0.62167335,0.66524756,0.6489731,0.610972
204,0.001,0.62122077,0.664134,0.6491484,0.6126
205,0.001,0.6211058,0.6629327,0.6496578,0.612352
206,0.001,0.6209877,0.6708838,0.6499511,0.607338
207,0.001,0.62083036,0.6538965,0.6497364,0.614444
208,0.001,0.62093854,0.65951425,0.6496758,0.61261
209,0.001,0.62063676,0.6635312,0.6500824,0.612616
210,0.001,0.6205094,0.6650655,0.6502544,0.612046
211,0.001,0.62044144,0.66444373,0.65043974,0.612286
212,0.001,0.62012,0.6611676,0.65054244,0.612864
213,0.001,0.6198108,0.6583411,0.6507478,0.614732
214,0.001,0.6194928,0.65894276,0.6513664,0.613314
215,0.001,0.61953557,0.6609097,0.65106446,0.610616
216,0.001,0.6196536,0.6595356,0.6509911,0.613134
217,0.001,0.6191632,0.6576931,0.65178776,0.612982
218,0.001,0.6192593,0.6586412,0.6517678,0.612204
219,0.001,0.6192282,0.66890216,0.6516891,0.609676
220,0.001,0.61889875,0.6597279,0.65184045,0.611786
221,0.001,0.6187166,0.6622812,0.65180045,0.611928
222,0.001,0.6186528,0.6670571,0.6524404,0.608716
223,0.001,0.6184838,0.6566797,0.65231043,0.61124
224,0.001,0.6184134,0.66889346,0.6521318,0.60856
225,0.001,0.6183699,0.66504586,0.6524458,0.611522
226,0.001,0.61807823,0.6660781,0.65246046,0.609074
227,0.001,0.6178083,0.65871036,0.65320045,0.611088
228,0.001,0.61773604,0.66091615,0.65327376,0.611764
229,0.001,0.6176723,0.662028,0.65273446,0.610452
230,0.001,0.6177697,0.6703998,0.6533258,0.605064
231,0.001,0.61753434,0.6619993,0.6533604,0.610366
232,0.001,0.61739385,0.66988224,0.6536398,0.6105
233,0.001,0.6169514,0.6727015,0.6543231,0.60861
234,0.001,0.61692363,0.6746164,0.65399045,0.611244
235,0.001,0.6167702,0.66881025,0.65445375,0.6107
236,0.001,0.61682546,0.67443943,0.6537931,0.60406
237,0.001,0.61665434,0.6674066,0.6544891,0.60592
238,0.001,0.6162539,0.66600674,0.65513575,0.61114
239,0.001,0.61597264,0.6605124,0.65488446,0.611638
240,0.001,0.6160035,0.6613717,0.6550124,0.610244
241,0.001,0.61613154,0.66542006,0.65461576,0.609414
242,0.001,0.61590964,0.66826296,0.6548571,0.612896
243,0.001,0.61599237,0.66830033,0.65486646,0.611436
244,0.001,0.61552477,0.6656315,0.6556571,0.610066
245,0.001,0.6155073,0.6601685,0.6553471,0.609588
246,0.001,0.61532086,0.6706562,0.6558511,0.610374
247,0.001,0.61518687,0.66149294,0.65565175,0.609582
248,0.001,0.6149006,0.6673765,0.65574247,0.610474
249,0.001,0.61505544,0.6618457,0.6560731,0.611372
