epochs,learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
0,0.001,0.67366797,0.6689927,0.57855904,0.587186
1,0.001,0.66723937,0.6657192,0.5909591,0.5929
2,0.001,0.66537935,0.6634121,0.59386307,0.596562
3,0.001,0.6596852,0.6544446,0.6026211,0.608448
4,0.001,0.65030134,0.64576024,0.6148064,0.620572
5,0.001,0.64716643,0.6474251,0.6186024,0.620332
6,0.001,0.6452465,0.6410933,0.62117106,0.62488
7,0.001,0.6442465,0.6406933,0.6218191,0.626466
8,0.001,0.64347523,0.6410206,0.6226131,0.62502
9,0.001,0.64265126,0.64058584,0.6237937,0.62597
10,0.001,0.64195216,0.64079267,0.6248798,0.626126
11,0.001,0.6412754,0.6406894,0.6250144,0.62537
12,0.001,0.6407051,0.6378933,0.62626976,0.629364
13,0.001,0.639932,0.63692576,0.6266271,0.629908
14,0.001,0.6388164,0.6358131,0.62875444,0.631834
15,0.001,0.63588345,0.62773824,0.63221776,0.642938
16,0.001,0.62773013,0.6193229,0.6416384,0.65056
17,0.001,0.61863965,0.6158328,0.6517124,0.65415
18,0.001,0.6125416,0.59854674,0.65742177,0.67066
19,0.001,0.6086865,0.59650475,0.6614704,0.673058
20,0.001,0.60550934,0.59167176,0.66474044,0.677534
21,0.001,0.60290277,0.59108925,0.6668611,0.677828
22,0.001,0.6005347,0.5860069,0.6689818,0.681924
23,0.001,0.59827834,0.58557826,0.6709378,0.68241
24,0.001,0.59672135,0.58388275,0.67245245,0.68362
25,0.001,0.59526354,0.57777894,0.6734871,0.688412
26,0.001,0.59367716,0.5858538,0.67494845,0.682316
27,0.001,0.5924975,0.5957334,0.67602247,0.674126
28,0.001,0.59106785,0.5780984,0.67728513,0.687526
29,0.001,0.5897098,0.5816803,0.6781518,0.684956
30,0.001,0.5888967,0.5883167,0.6788438,0.677826
31,0.001,0.5879307,0.5764007,0.6798898,0.68935
32,0.001,0.5870209,0.5757762,0.6806658,0.690198
33,0.001,0.58607316,0.573159,0.6813758,0.693452
34,0.001,0.585271,0.5804895,0.68169713,0.684566
35,0.001,0.58467484,0.5684795,0.68287843,0.695782
36,0.001,0.5836775,0.5912663,0.68363243,0.680702
37,0.001,0.58300143,0.5714366,0.68394446,0.693206
38,0.001,0.58198726,0.5780783,0.6851291,0.688354
39,0.001,0.58112717,0.57120717,0.68547714,0.69291
40,0.001,0.58041173,0.5787279,0.68631846,0.688354
41,0.001,0.5793579,0.5667828,0.68714714,0.69654
42,0.001,0.57862204,0.5621667,0.68750244,0.702582
43,0.001,0.5783494,0.5684164,0.68824047,0.69614
44,0.001,0.5773459,0.5736763,0.6890358,0.69226
45,0.001,0.57661563,0.5610198,0.6897185,0.702432
46,0.001,0.57581025,0.562014,0.69047314,0.701522
47,0.001,0.57532966,0.5545733,0.69037443,0.707626
48,0.001,0.57467675,0.5639697,0.69106245,0.699516
49,0.001,0.5739865,0.56367105,0.69183177,0.69981
50,0.001,0.57329154,0.5523211,0.6925378,0.708608
51,0.001,0.5727698,0.564409,0.6932245,0.699094
52,0.001,0.5720074,0.55817634,0.69355243,0.703846
53,0.001,0.5712964,0.5538803,0.6937171,0.708856
54,0.001,0.570797,0.5518853,0.69437444,0.709776
55,0.001,0.5702168,0.55826145,0.69515646,0.70535
56,0.001,0.56950355,0.55065864,0.69557047,0.710936
57,0.001,0.56903887,0.5542483,0.69612914,0.708076
58,0.001,0.5682557,0.5558143,0.6974038,0.707594
59,0.001,0.5678913,0.555945,0.6972631,0.707254
60,0.001,0.56708944,0.55530363,0.6980005,0.705662
61,0.001,0.5663296,0.5477849,0.6984038,0.713594
62,0.001,0.56589335,0.5599997,0.69912446,0.703904
63,0.001,0.5651584,0.554001,0.69917846,0.706544
64,0.001,0.56493556,0.55339587,0.69937044,0.710638
65,0.001,0.56374305,0.55667293,0.70036113,0.707684
66,0.001,0.5631748,0.5534738,0.70091915,0.708858
67,0.001,0.5624619,0.5506671,0.70157313,0.70994
68,0.001,0.5620256,0.54826415,0.7019118,0.71314
69,0.001,0.56186223,0.5400352,0.7021018,0.718766
70,0.001,0.5614869,0.53733915,0.7022878,0.721282
71,0.001,0.56080157,0.53917056,0.70289445,0.71917
72,0.001,0.5605901,0.55018765,0.70314115,0.710158
73,0.001,0.55999583,0.55110735,0.7036498,0.708532
74,0.001,0.55928725,0.5404484,0.70404845,0.72046
75,0.001,0.5594782,0.5489833,0.7041905,0.713068
76,0.001,0.55852115,0.55392414,0.70515645,0.709576
77,0.001,0.55790055,0.54837984,0.7055398,0.711924
78,0.001,0.5570482,0.5436045,0.7059538,0.718314
79,0.001,0.55642045,0.53504467,0.7064385,0.722702
80,0.001,0.5559643,0.5479415,0.70688444,0.71363
81,0.001,0.55525523,0.53343296,0.70763046,0.723528
82,0.001,0.55524796,0.55008614,0.7075478,0.710624
83,0.001,0.55468154,0.54078823,0.70787114,0.719588
84,0.001,0.55417705,0.539426,0.7083258,0.720202
85,0.001,0.55376166,0.5422303,0.7086371,0.71733
86,0.001,0.5533411,0.5317474,0.70883715,0.724828
87,0.001,0.5525978,0.52957064,0.7097218,0.72653
88,0.001,0.5525187,0.5448519,0.70986915,0.716414
