epochs,learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
70,0.0014,0.6784478,0.67762387,0.56852067,0.570474
71,0.0014,0.67842585,0.6781731,0.568308,0.56883204
72,0.0014,0.67819583,0.6779067,0.56897336,0.56963205
73,0.0014,0.67822635,0.67756826,0.5686553,0.570568
74,0.0014,0.678209,0.67867863,0.5690234,0.56896394
75,0.0014,0.67815286,0.67795813,0.569156,0.57104003
76,0.0014,0.6780722,0.6789716,0.5686913,0.56760204
77,0.0014,0.678035,0.6783011,0.56930935,0.568964
78,0.0014,0.67794985,0.67661077,0.56984806,0.57253194
79,0.0014,0.67795956,0.67699,0.5694567,0.571832
80,0.0014,0.6779804,0.67940056,0.569214,0.566622
81,0.0014,0.67787886,0.67806214,0.56991136,0.568828
82,0.0014,0.6778464,0.6784371,0.56953734,0.570712
83,0.0014,0.6779064,0.67762613,0.56985664,0.56979
84,0.0014,0.67779064,0.6796746,0.56979203,0.566262
85,0.0014,0.6777289,0.677636,0.5699487,0.56931
86,0.0014,0.67776936,0.677761,0.5700706,0.569194
87,0.0014,0.67761433,0.67683744,0.57025266,0.57196796
88,0.0014,0.677636,0.6767322,0.57011735,0.571514
89,0.0014,0.67756045,0.67666185,0.57017666,0.57196
90,0.0014,0.677603,0.67727685,0.57030267,0.571352
91,0.0014,0.67757803,0.67684644,0.570794,0.571786
92,0.0014,0.6775642,0.67705595,0.57018733,0.57179797
93,0.0014,0.67751455,0.67783105,0.570396,0.569692
94,0.0014,0.6774981,0.6771206,0.5703253,0.571238
95,0.0014,0.67738175,0.6767309,0.57098335,0.57196194
96,0.0014,0.67740023,0.67872834,0.5704974,0.56574
97,0.0014,0.67737573,0.6768925,0.570886,0.571778
98,0.0014,0.6773906,0.67678535,0.570714,0.57195795
99,0.0014,0.67729825,0.6769338,0.57093334,0.572492
100,0.0014,0.6772568,0.67889434,0.57127666,0.568374
101,0.0014,0.67728233,0.6775712,0.571218,0.569282
102,0.0014,0.6771927,0.6789567,0.57135934,0.56599
103,0.0014,0.67724925,0.6793317,0.5712347,0.56638795
104,0.0014,0.67723316,0.67755425,0.57121736,0.56974
105,0.0014,0.6772499,0.6775773,0.571174,0.571572
106,0.0014,0.6771054,0.6779211,0.57126135,0.56915
107,0.0014,0.67698705,0.67767936,0.5708967,0.57033795
108,0.0014,0.6770402,0.67705333,0.57122,0.57154804
109,0.0014,0.67703474,0.679335,0.5716507,0.56641597
110,0.0014,0.67714393,0.67774224,0.571114,0.569334
111,0.0014,0.6770766,0.6778402,0.5719646,0.569808
112,0.0014,0.677009,0.6774386,0.5713173,0.570744
113,0.0014,0.67700356,0.676158,0.57206726,0.57326996
114,0.0014,0.6769576,0.6784694,0.57189465,0.568312
115,0.0014,0.6768743,0.678858,0.57142735,0.56926197
116,0.0014,0.6768073,0.67765033,0.5720173,0.56953996
117,0.0014,0.6768485,0.6773545,0.571616,0.57044
118,0.0014,0.67683077,0.67915857,0.571782,0.565588
119,0.0014,0.67686844,0.6770457,0.571676,0.57095796
120,0.0014,0.6768349,0.68081594,0.57227,0.563044
121,0.0014,0.6767554,0.6787118,0.571848,0.567258
122,0.0014,0.676823,0.6770159,0.57210803,0.571132
123,0.0014,0.67677575,0.67812747,0.5721153,0.568098
124,0.0014,0.6767557,0.6769538,0.5720094,0.571384
125,0.0014,0.6765959,0.67916393,0.5723253,0.5663
126,0.0014,0.6766328,0.677975,0.5724033,0.56905603
127,0.0014,0.67661345,0.67720246,0.57255936,0.57097995
128,0.0014,0.67663944,0.6765529,0.5724867,0.571964
129,0.0014,0.67647886,0.67733926,0.572854,0.57038796
130,0.0014,0.6764711,0.6769747,0.5728539,0.571864
131,0.0014,0.6765699,0.6777737,0.5723073,0.56906
132,0.0014,0.67658055,0.6794057,0.572322,0.566288
133,0.0014,0.6766079,0.6786016,0.5723147,0.566606
134,0.0014,0.6764359,0.67798424,0.57286274,0.568334
135,0.0014,0.67645544,0.6772341,0.57263136,0.570982
136,0.0014,0.6764723,0.6771983,0.572862,0.57120395
137,0.0014,0.6764546,0.67722446,0.5727413,0.570516
138,0.0014,0.6763813,0.6766736,0.5726413,0.572116
139,0.0014,0.6764001,0.6779853,0.57299733,0.568958
140,0.0014,0.67641336,0.67672426,0.5729947,0.572124
141,0.0014,0.6762947,0.67649084,0.572772,0.57213
142,0.0014,0.67633545,0.6768538,0.57357734,0.57159
143,0.0014,0.67634,0.676841,0.57265,0.57152396
144,0.0014,0.67619973,0.6810851,0.57326794,0.559688
145,0.0014,0.67627776,0.6775512,0.5735614,0.57031405
146,0.0014,0.6762497,0.6767112,0.5732213,0.57172
147,0.0014,0.6762695,0.6786487,0.5730193,0.568486
148,0.0014,0.6761383,0.6777885,0.5734227,0.569828
149,0.0014,0.6761913,0.67724395,0.57367265,0.57142603
150,0.0014,0.6761279,0.677211,0.57311195,0.571276
151,0.0014,0.67609316,0.67700064,0.5731587,0.571912
152,0.0014,0.67611015,0.6770741,0.57359064,0.571054
153,0.0014,0.6761343,0.6771906,0.5734454,0.570842
154,0.0014,0.6760549,0.67891973,0.57356066,0.56821
155,0.0014,0.67608017,0.6768127,0.57375735,0.57291794
156,0.0014,0.67607796,0.67719203,0.573424,0.57070804
157,0.0014,0.6759825,0.6797142,0.57363135,0.564654
158,0.0014,0.6760749,0.6778835,0.573862,0.56922
159,0.0014,0.6760452,0.67711407,0.5735627,0.57073605
160,0.0014,0.67601943,0.67751825,0.5735987,0.56994
161,0.0014,0.6759762,0.6765612,0.57373667,0.57210207
162,0.0014,0.67601216,0.6785532,0.57316935,0.570036
163,0.0014,0.6760221,0.67659724,0.5741106,0.57236004
164,0.0014,0.67593974,0.67814773,0.57409936,0.569302
165,0.0014,0.6759681,0.6766333,0.57386863,0.571996
166,0.0014,0.6759298,0.68549955,0.5739673,0.55275995
167,0.0014,0.67584246,0.67977583,0.57388604,0.564318
168,0.0014,0.67581147,0.6772176,0.5744993,0.571114
169,0.0014,0.6759347,0.68314815,0.5736833,0.560996
