epochs,learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
0,0.001,0.648962,0.576132,0.52020466,0.521686
1,0.001,0.6467356,0.5735552,0.53321135,0.53967
2,0.001,0.6460075,0.5736572,0.5370513,0.538932
3,0.001,0.64561623,0.5730219,0.53830266,0.54169
4,0.001,0.6449766,0.57250476,0.5413733,0.54394
5,0.001,0.6444425,0.57284117,0.54346067,0.546232
6,0.001,0.644232,0.5719638,0.5443687,0.546684
7,0.001,0.64401764,0.57180053,0.544728,0.548824
8,0.001,0.64387894,0.57126564,0.5453827,0.54985
9,0.001,0.64381087,0.57151854,0.5454933,0.548922
10,0.001,0.643759,0.5714609,0.54606533,0.548998
11,0.001,0.64369404,0.57169044,0.54596865,0.548906
12,0.001,0.6436717,0.5723767,0.546004,0.544112
13,0.001,0.6436211,0.57354647,0.54638666,0.538096
14,0.001,0.64358884,0.5717308,0.54658264,0.5472
15,0.001,0.6435532,0.5711885,0.546438,0.549946
16,0.001,0.6435131,0.5713409,0.54653335,0.550112
17,0.001,0.64347184,0.5712214,0.54673934,0.550222
18,0.001,0.64347035,0.5711429,0.5466513,0.549886
19,0.001,0.6434659,0.5712621,0.546932,0.549802
20,0.001,0.6434198,0.5714157,0.5467293,0.550118
21,0.001,0.64339525,0.57151127,0.5470473,0.548588
22,0.001,0.6433669,0.5713237,0.54695135,0.549334
23,0.001,0.64334,0.57126635,0.54746133,0.549602
24,0.001,0.6433104,0.57212734,0.54722935,0.545848
25,0.001,0.64330626,0.5715298,0.547624,0.548086
26,0.001,0.6432666,0.5712909,0.54746467,0.549952
27,0.001,0.6432746,0.57130194,0.547458,0.54999
28,0.001,0.6432377,0.57150376,0.5477153,0.548192
29,0.001,0.64323705,0.57140034,0.547732,0.549652
30,0.001,0.64320296,0.57106805,0.54779136,0.550718
31,0.001,0.64317834,0.57141185,0.547692,0.549232
32,0.001,0.6431383,0.5711542,0.5482747,0.55028
33,0.001,0.6431333,0.5716124,0.5479233,0.548222
34,0.001,0.64313227,0.57133734,0.54776734,0.548958
35,0.001,0.64308596,0.5711805,0.5482853,0.550336
36,0.001,0.64309263,0.57113796,0.5482733,0.550264
37,0.001,0.6430387,0.5712998,0.54849136,0.550098
38,0.001,0.6430338,0.571295,0.548412,0.549588
39,0.001,0.6430227,0.5712619,0.548346,0.55006
40,0.001,0.6430204,0.5721208,0.547996,0.54637
41,0.001,0.6429543,0.5712088,0.548562,0.550038
42,0.001,0.64293975,0.57133716,0.54864866,0.55057
43,0.001,0.6429576,0.5714327,0.54867,0.549226
44,0.001,0.6429151,0.57224756,0.548708,0.545898
45,0.001,0.6429191,0.5711874,0.54844934,0.550268
46,0.001,0.6428412,0.57146555,0.54878867,0.55012
47,0.001,0.64283144,0.57139206,0.54869735,0.54895
48,0.001,0.6428423,0.57135415,0.549052,0.549336
49,0.001,0.64274526,0.5711958,0.549326,0.549812
50,0.001,0.64277554,0.5711428,0.548932,0.550438
51,0.001,0.6427661,0.57156515,0.54943734,0.548162
52,0.001,0.6427035,0.5713972,0.5493633,0.550344
53,0.001,0.6426792,0.5714856,0.54953265,0.54962
54,0.001,0.6426497,0.5718938,0.5494587,0.548418
55,0.001,0.64263,0.57094145,0.5496453,0.550496
56,0.001,0.6425761,0.57147753,0.549664,0.550976
57,0.001,0.64255357,0.57319593,0.5499013,0.546378
58,0.001,0.64257735,0.57102144,0.5501173,0.55136
