epochs,learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
90,0.0014,0.6298562,0.6729059,0.5804084,0.5778813
91,0.0014,0.6296928,0.6708926,0.58082575,0.58105135
92,0.0014,0.6297232,0.66937995,0.5804557,0.5848794
93,0.0014,0.6295123,0.67076135,0.5810164,0.5818633
94,0.0014,0.6295276,0.67048854,0.58097243,0.5819493
95,0.0014,0.6294526,0.6731446,0.58082044,0.5805933
96,0.0014,0.6294352,0.67058796,0.5812264,0.5820093
97,0.0014,0.62930876,0.67024004,0.5812304,0.5830093
98,0.0014,0.6293163,0.67091477,0.58140576,0.5812113
99,0.0014,0.62920934,0.67530584,0.5815284,0.5723971
100,0.0014,0.6290573,0.6733096,0.5823091,0.5763792
101,0.0014,0.62910956,0.6706958,0.58178645,0.5818953
102,0.0014,0.6289846,0.6713904,0.58164775,0.5809133
103,0.0014,0.6288484,0.6709853,0.5827098,0.5806653
104,0.0014,0.62888294,0.66933584,0.58237046,0.58419937
105,0.0014,0.6287816,0.6696824,0.5829324,0.58361936
106,0.0014,0.6287521,0.6705539,0.5823451,0.58243334
107,0.0014,0.62874454,0.67087865,0.5827071,0.5812413
108,0.0014,0.6285935,0.676999,0.58255506,0.5731052
109,0.0014,0.62864465,0.6700598,0.58250916,0.5824673
110,0.0014,0.6285528,0.67117137,0.58284444,0.58114326
111,0.0014,0.6284725,0.66959137,0.5830364,0.58342534
112,0.0014,0.62857264,0.67257863,0.5828884,0.5791473
113,0.0014,0.62840265,0.66986847,0.5829551,0.5827633
114,0.0014,0.6283835,0.6697584,0.58318174,0.5827693
115,0.0014,0.62833893,0.676069,0.5831571,0.5729672
116,0.0014,0.62827665,0.6712807,0.58361316,0.5800853
117,0.0014,0.6282933,0.6711457,0.58359045,0.5813993
118,0.0014,0.6282168,0.6691501,0.5831984,0.5842314
119,0.0014,0.62817854,0.6694372,0.5837238,0.58391935
120,0.0014,0.62821096,0.6692182,0.5837438,0.5846654
121,0.0014,0.6281487,0.66788787,0.5838151,0.5865334
122,0.0014,0.6280656,0.6754044,0.5833018,0.5774052
123,0.0014,0.62813723,0.6724233,0.5837078,0.57767326
124,0.0014,0.62803143,0.67171556,0.58403313,0.5797813
125,0.0014,0.6279929,0.67016345,0.58436775,0.5826013
126,0.0014,0.62788165,0.669883,0.58443844,0.58294535
127,0.0014,0.6280242,0.66808546,0.5836204,0.5859034
128,0.0014,0.6278038,0.6735561,0.58454245,0.57808125
129,0.0014,0.6278605,0.6692047,0.58428514,0.58503735
130,0.0014,0.6279079,0.6688221,0.58400315,0.5854254
131,0.0014,0.6278022,0.66773677,0.58438915,0.5871414
132,0.0014,0.6277093,0.66959965,0.5843698,0.5837713
133,0.0014,0.6278056,0.66839755,0.5843478,0.5856054
134,0.0014,0.6276754,0.6695921,0.5845358,0.5841054
135,0.0014,0.62759435,0.6696613,0.58462644,0.5843094
136,0.0014,0.62753725,0.6679617,0.5847558,0.5865474
137,0.0014,0.62754536,0.6679987,0.58462983,0.5872574
138,0.0014,0.62757826,0.6733573,0.58509916,0.57830924
139,0.0014,0.627455,0.6682123,0.5845338,0.5867074
140,0.0014,0.6275116,0.6683714,0.5848352,0.58565134
141,0.0014,0.6275971,0.6682378,0.58496714,0.5864634
142,0.0014,0.62749267,0.66809785,0.58480716,0.5867854
143,0.0014,0.62755233,0.669508,0.58478177,0.58364534
144,0.0014,0.6274005,0.66963416,0.5852984,0.58541536
145,0.0014,0.6273463,0.6680181,0.58501446,0.5867194
146,0.0014,0.6273177,0.66888964,0.5851365,0.5853814
147,0.0014,0.6273108,0.66822296,0.5850878,0.5864634
148,0.0014,0.62718177,0.66754127,0.5854865,0.5871094
149,0.0014,0.6272947,0.6710921,0.58534914,0.5839133
150,0.0014,0.62718934,0.6686752,0.5855671,0.58513135
151,0.0014,0.6272062,0.6685963,0.5857225,0.58558136
152,0.0014,0.62720513,0.6711492,0.5854825,0.58140135
153,0.0014,0.6272016,0.6695135,0.58544517,0.58400935
154,0.0014,0.62716395,0.66794074,0.58537847,0.5863813
155,0.0014,0.6271419,0.6694487,0.58495915,0.58483136
156,0.0014,0.62711775,0.66989505,0.58558583,0.58301336
157,0.0014,0.6270761,0.66945004,0.58598185,0.5836654
158,0.0014,0.6271102,0.6689829,0.58558846,0.58503735
159,0.0014,0.627075,0.67059743,0.5855665,0.5833473
160,0.0014,0.6270988,0.6691339,0.5859531,0.5861994
161,0.0014,0.6270147,0.6763014,0.58534384,0.5721692
162,0.0014,0.6270313,0.6710458,0.5855358,0.5822293
163,0.0014,0.626915,0.6674456,0.58580446,0.58770144
164,0.0014,0.6270821,0.66746765,0.58551115,0.5878694
165,0.0014,0.62673473,0.66929686,0.5867345,0.5843674
166,0.0014,0.6269624,0.6688673,0.5858911,0.5860174
167,0.0014,0.6269176,0.6725163,0.5861291,0.58018327
168,0.0014,0.6268532,0.67622155,0.5859178,0.5727011
169,0.0014,0.62675107,0.66887754,0.58622116,0.58480936
170,0.0014,0.6268033,0.66730773,0.5858325,0.5875354
171,0.0014,0.6268415,0.66826653,0.5858411,0.5858474
