epochs,learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
95,0.001,0.60375637,0.53313226,0.62337285,0.62768924
96,0.001,0.6035449,0.53375775,0.6235615,0.62721324
97,0.001,0.6034018,0.5379054,0.62353814,0.6212912
98,0.001,0.6031501,0.5333322,0.6241962,0.62774724
99,0.001,0.60304356,0.54203486,0.62399215,0.61388326
100,0.001,0.6028887,0.5327441,0.62430084,0.62887126
101,0.001,0.60258996,0.53179926,0.6248355,0.6302913
102,0.001,0.6014462,0.53002316,0.6267055,0.63185126
103,0.001,0.59636337,0.51606417,0.6330262,0.6514513
104,0.001,0.5792535,0.49405518,0.65335685,0.67751735
105,0.001,0.56904334,0.49023727,0.66452557,0.68223137
106,0.001,0.560199,0.4809628,0.67323756,0.6893194
107,0.001,0.5532163,0.47112727,0.68042624,0.7015334
108,0.001,0.5479982,0.46450046,0.6852776,0.7073454
109,0.001,0.5439427,0.45983312,0.6892596,0.7118154
110,0.001,0.5404985,0.4598968,0.69198424,0.7118074
111,0.001,0.53653663,0.45093003,0.6955156,0.7204474
112,0.001,0.5326258,0.4503806,0.6990789,0.7209274
113,0.001,0.5295562,0.4457268,0.7019156,0.72517943
114,0.001,0.5271339,0.44621637,0.7037536,0.7240434
115,0.001,0.52452093,0.44482583,0.7058896,0.72511345
116,0.001,0.52255434,0.4431149,0.70776093,0.72854143
117,0.001,0.5207779,0.4417466,0.70912564,0.72828346
118,0.001,0.5189047,0.43887573,0.71044093,0.7313275
119,0.001,0.516842,0.4353593,0.7123276,0.7352515
120,0.001,0.51461583,0.42884004,0.7139896,0.73921746
121,0.001,0.51293004,0.42873377,0.71549964,0.7396375
122,0.001,0.5107076,0.43300352,0.7171056,0.73638546
123,0.001,0.50909084,0.42865106,0.718461,0.7400515
124,0.001,0.5076393,0.43673334,0.7197076,0.73411745
125,0.001,0.5058008,0.4281634,0.7211716,0.7414055
126,0.001,0.5047397,0.4229012,0.72198564,0.7465695
127,0.001,0.50340736,0.42670712,0.7232896,0.7440735
128,0.001,0.50187415,0.4187103,0.7244903,0.7480535
129,0.001,0.5007948,0.41684598,0.7251443,0.7493615
130,0.001,0.49944305,0.41799247,0.7264563,0.7491095
131,0.001,0.49854127,0.41819564,0.72703296,0.7484775
132,0.001,0.49718282,0.41384172,0.72828233,0.7520495
133,0.001,0.4959863,0.4233045,0.72882766,0.7446635
134,0.001,0.49440673,0.41104075,0.73006564,0.7542135
135,0.001,0.49316114,0.41423726,0.73126096,0.7528255
136,0.001,0.49220812,0.40805504,0.7320143,0.75794154
137,0.001,0.49037898,0.40460384,0.73336697,0.7600975
138,0.001,0.48881516,0.41274586,0.73466164,0.7525155
139,0.001,0.48699135,0.4220951,0.7362716,0.7478315
140,0.001,0.48539966,0.40196222,0.73739296,0.76271755
141,0.001,0.48313192,0.3975389,0.73894167,0.7664235
142,0.001,0.48161155,0.4081911,0.740129,0.7563095
143,0.001,0.4797351,0.4115492,0.7419003,0.7539215
144,0.001,0.47824433,0.39834356,0.743047,0.7667235
145,0.001,0.47687367,0.39285147,0.7440083,0.76875556
146,0.001,0.4753398,0.3944281,0.74536633,0.7683535
147,0.001,0.47351992,0.3972871,0.74674433,0.7659835
148,0.001,0.4724318,0.39631584,0.74756765,0.7678735
149,0.001,0.47082707,0.3842137,0.7487057,0.77691555
150,0.001,0.46889165,0.38626325,0.75037235,0.77468956
151,0.001,0.46743566,0.38284883,0.7512057,0.7807236
152,0.001,0.46557757,0.382147,0.752555,0.7789056
153,0.001,0.46461892,0.37392974,0.75345635,0.78402954
154,0.001,0.46311134,0.37184438,0.754405,0.78548557
155,0.001,0.4615122,0.3871948,0.7556857,0.7758536
156,0.001,0.46042812,0.38205743,0.756687,0.77810556
157,0.001,0.45895055,0.37165922,0.75705034,0.7862136
158,0.001,0.45748058,0.387821,0.7585357,0.77327156
159,0.001,0.45645863,0.37760472,0.75923365,0.78442156
160,0.001,0.4547426,0.37807402,0.760343,0.78047955
161,0.001,0.45345983,0.38407385,0.76141435,0.77820754
162,0.001,0.4520696,0.36317804,0.7623817,0.7931136
163,0.001,0.44994915,0.3683774,0.7644557,0.7880956
164,0.001,0.44841528,0.3582855,0.7654477,0.7963656
165,0.001,0.44659767,0.36387613,0.7668744,0.7926076
166,0.001,0.44502634,0.3592154,0.7681404,0.7963556
167,0.001,0.44386297,0.3549058,0.76878035,0.7974896
168,0.001,0.44204828,0.35648575,0.7699057,0.7968716
169,0.001,0.44061628,0.35186017,0.771197,0.8011316
170,0.001,0.43901637,0.36655894,0.7722037,0.7885476
171,0.001,0.43749535,0.3524694,0.773275,0.8014976
172,0.001,0.43623278,0.36507133,0.7738557,0.7902216
173,0.001,0.4355455,0.37770185,0.7747297,0.7803376
174,0.001,0.43373364,0.35921153,0.7757697,0.7953416
175,0.001,0.4328076,0.3432711,0.77662903,0.8068396
176,0.001,0.43212742,0.34583834,0.7770244,0.8054956
177,0.001,0.430887,0.3409091,0.7779984,0.8095876
178,0.001,0.42985246,0.34111652,0.7784897,0.8095296
179,0.001,0.42908567,0.34208903,0.7789257,0.81015164
180,0.001,0.4284515,0.35552102,0.7794797,0.7974456
181,0.001,0.42763194,0.34707224,0.7800597,0.8038016
182,0.001,0.42672867,0.33753818,0.7807797,0.8128196
183,0.001,0.426005,0.33745787,0.78081304,0.81158364
184,0.001,0.4248964,0.34316963,0.781683,0.80778563
185,0.001,0.4242321,0.34584656,0.78217906,0.8043216
186,0.001,0.42352018,0.33648098,0.7828577,0.81184363
187,0.001,0.42282832,0.34114912,0.78304905,0.8090216
188,0.001,0.42224437,0.33686298,0.7836844,0.81241363
189,0.001,0.4216494,0.33489925,0.78379637,0.8132056
190,0.001,0.42110035,0.33597368,0.7843257,0.81277764
191,0.001,0.42005453,0.33744088,0.785395,0.8118856
192,0.001,0.41946423,0.35761526,0.78553706,0.8013596
193,0.001,0.41884905,0.3454457,0.78564507,0.8051356
194,0.001,0.417908,0.33721396,0.78641707,0.81201965
195,0.001,0.41758662,0.33468035,0.7866717,0.81235963
196,0.001,0.41729632,0.33155647,0.78691703,0.81508565
197,0.001,0.41680366,0.3325017,0.787159,0.81529164
198,0.001,0.41575152,0.32306242,0.788097,0.82154566
199,0.001,0.41497794,0.3284054,0.78855103,0.8180676
200,0.001,0.41450065,0.33685243,0.78885436,0.8124656
201,0.001,0.41389242,0.3284681,0.7891957,0.81741565
202,0.001,0.4134973,0.32849607,0.7894251,0.8173596
203,0.001,0.41266873,0.32523888,0.79015636,0.81992364
204,0.001,0.4119841,0.34240803,0.79035705,0.80629164
205,0.001,0.41135624,0.3291138,0.79093707,0.81760764
206,0.001,0.41085336,0.329117,0.7912804,0.81696564
207,0.001,0.41015023,0.32816228,0.7919431,0.8173136
208,0.001,0.40953097,0.320586,0.7921904,0.82323766
209,0.001,0.40941596,0.3252468,0.7923137,0.8194056
210,0.001,0.40895838,0.32105222,0.79278374,0.82309365
211,0.001,0.40828207,0.34269175,0.7933484,0.80698764
212,0.001,0.40728322,0.32210448,0.7939257,0.8226417
213,0.001,0.40654606,0.32755888,0.79388374,0.8180016
214,0.001,0.40678623,0.32548735,0.793807,0.81906766
215,0.001,0.405812,0.32270852,0.7943297,0.82282764
216,0.001,0.405154,0.34146464,0.79480904,0.8078276
217,0.001,0.4049237,0.3348644,0.7951064,0.81260365
218,0.001,0.40423444,0.31762737,0.7957744,0.8246797
219,0.001,0.40369177,0.33516428,0.7961771,0.81315565
220,0.001,0.40282866,0.3196725,0.7968284,0.82432365
221,0.001,0.4022002,0.31685486,0.79706305,0.82514364
222,0.001,0.4014972,0.34039035,0.7974417,0.8095616
223,0.001,0.40054068,0.3190701,0.7980117,0.82398367
224,0.001,0.39975652,0.3262038,0.7985057,0.81855166
225,0.001,0.39819813,0.30788425,0.7999964,0.8320817
226,0.001,0.3976309,0.30864874,0.8002464,0.8329937
227,0.001,0.39642286,0.3109967,0.8010417,0.8298237
228,0.001,0.39537162,0.31727517,0.8016244,0.82554364
229,0.001,0.3941486,0.3414043,0.8021331,0.8141276
230,0.001,0.39291665,0.30435145,0.8031004,0.8344297
231,0.001,0.39182776,0.31352454,0.8039591,0.82789963
232,0.001,0.39062455,0.31043968,0.80483574,0.83023566
233,0.001,0.39011857,0.30809757,0.80497307,0.83247364
234,0.001,0.38928673,0.3040895,0.8059157,0.83483565
235,0.001,0.38837764,0.30364966,0.80642575,0.8347397
236,0.001,0.38763234,0.30967823,0.8066451,0.8328817
237,0.001,0.38630414,0.30277133,0.8074584,0.83586967
238,0.001,0.38546482,0.3094382,0.80811906,0.8319117
239,0.001,0.38531694,0.32217997,0.8080891,0.82289565
240,0.001,0.38465443,0.31118765,0.8084644,0.82955164
241,0.001,0.3839826,0.30159628,0.8086811,0.83571965
242,0.001,0.38339832,0.2991929,0.8093831,0.8381457
243,0.001,0.38267246,0.2992029,0.8096911,0.8375317
244,0.001,0.38235438,0.29654348,0.8096944,0.83969766
245,0.001,0.38178438,0.29916042,0.8106071,0.8377617
246,0.001,0.3816243,0.3061065,0.8106584,0.8327997
247,0.001,0.38065314,0.3088063,0.8110971,0.83127964
248,0.001,0.3801389,0.29583317,0.8112511,0.8404317
249,0.001,0.37917104,0.30502647,0.81175643,0.83382165
