epochs,learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
250,0.001,0.3595599,0.30778378,0.8367339,0.867024
251,0.001,0.35905793,0.32536408,0.8374419,0.856796
252,0.001,0.35815665,0.32253805,0.83783853,0.85954
253,0.001,0.35782298,0.31259105,0.83784723,0.864392
254,0.001,0.357217,0.31958547,0.8385112,0.858482
255,0.001,0.35707146,0.314094,0.8385412,0.864012
256,0.001,0.3555569,0.30842042,0.83941925,0.865426
257,0.001,0.35532045,0.32753518,0.8393492,0.856176
258,0.001,0.35491222,0.30568966,0.83986187,0.86617
259,0.001,0.35421732,0.32591197,0.8399412,0.854404
260,0.001,0.35336757,0.30736798,0.8405046,0.865276
261,0.001,0.3532689,0.323711,0.8403732,0.859076
262,0.001,0.35248807,0.30878288,0.8409159,0.865378
263,0.001,0.3524549,0.30961654,0.84092987,0.863238
264,0.001,0.35174143,0.30281284,0.8413032,0.869714
265,0.001,0.35099196,0.29704866,0.8417732,0.871002
266,0.001,0.35065418,0.29666418,0.84199923,0.871036
267,0.001,0.35037577,0.32456276,0.8422672,0.859158
268,0.001,0.34967366,0.311676,0.8427806,0.863224
269,0.001,0.3494501,0.31208915,0.8424926,0.86413
270,0.001,0.34881005,0.30036533,0.84297055,0.86994
271,0.001,0.3481765,0.3084455,0.8437099,0.865976
272,0.001,0.34773576,0.3099942,0.8433519,0.865484
273,0.001,0.3468777,0.29790846,0.8441479,0.87092
274,0.001,0.34668761,0.29739547,0.84394056,0.87101
275,0.001,0.34653157,0.3195346,0.8442259,0.86176
276,0.001,0.34593233,0.2987915,0.8444672,0.871518
277,0.001,0.3453902,0.29574257,0.8448366,0.871616
278,0.001,0.34515288,0.32360464,0.84493387,0.857128
279,0.001,0.34502482,0.29559585,0.8451019,0.872152
280,0.001,0.34418055,0.29753432,0.8456439,0.870434
281,0.001,0.34402198,0.29245737,0.84571856,0.87353
282,0.001,0.3435146,0.30456626,0.84596455,0.866576
283,0.001,0.3434035,0.29525527,0.8460072,0.872302
284,0.001,0.34303182,0.29218778,0.8461132,0.87371
285,0.001,0.34237862,0.293653,0.8462579,0.872932
286,0.001,0.3418539,0.29548407,0.8467439,0.871386
287,0.001,0.34187812,0.3003288,0.84671456,0.868798
288,0.001,0.34138584,0.2918751,0.84722126,0.873684
289,0.001,0.3411991,0.3228331,0.8473179,0.860178
290,0.001,0.34113014,0.29237264,0.8469446,0.873592
291,0.001,0.3404069,0.30798265,0.84759057,0.865084
292,0.001,0.33974385,0.2982222,0.84784454,0.870028
293,0.001,0.3396107,0.2980859,0.8479952,0.870214
294,0.001,0.3396583,0.29029763,0.84802055,0.875208
295,0.001,0.3394142,0.2978364,0.8482192,0.87077
296,0.001,0.33913827,0.3056427,0.84828526,0.87049
297,0.001,0.33930188,0.292024,0.84776723,0.874044
298,0.001,0.3387371,0.31151116,0.8485099,0.862856
299,0.001,0.33761117,0.3029338,0.8493539,0.867602
300,0.001,0.3375978,0.29451677,0.84922326,0.87228
301,0.001,0.33754227,0.29455787,0.8492459,0.872504
302,0.001,0.33689433,0.2880408,0.8494999,0.87622
303,0.001,0.33710587,0.30266938,0.8494146,0.867532
304,0.001,0.33605564,0.29037225,0.84992325,0.874964
305,0.001,0.33606166,0.28764936,0.84974056,0.876278
306,0.001,0.33615184,0.2945619,0.84960055,0.87172
307,0.001,0.33585656,0.28442934,0.8498559,0.877476
308,0.001,0.33540392,0.30475715,0.85053724,0.86972
309,0.001,0.33524594,0.29468375,0.8502032,0.87192
310,0.001,0.3351797,0.3047908,0.8499199,0.866732
311,0.001,0.33466312,0.31192923,0.85076123,0.866298
312,0.001,0.33424154,0.2891134,0.8508119,0.875394
313,0.001,0.3340751,0.30762416,0.8508366,0.866754
314,0.001,0.3334523,0.2882062,0.85124457,0.875738
315,0.001,0.3337321,0.30284396,0.8509226,0.869256
316,0.001,0.3334173,0.28639784,0.8514979,0.876916
317,0.001,0.33297017,0.29230985,0.85155725,0.874766
318,0.001,0.33285606,0.3006991,0.85159254,0.87187
319,0.001,0.33240354,0.2967518,0.85154855,0.871022
320,0.001,0.3319931,0.2910729,0.85223657,0.874348
321,0.001,0.33252376,0.2997135,0.8518592,0.870308
322,0.001,0.3317904,0.2993479,0.8523759,0.872912
323,0.001,0.33162236,0.2924385,0.85242057,0.873834
324,0.001,0.33147424,0.28419426,0.8523266,0.878326
325,0.001,0.33114415,0.29423735,0.8522386,0.872454
326,0.001,0.33019465,0.28976202,0.8529692,0.87461
327,0.001,0.33043906,0.280899,0.8526639,0.8798
328,0.001,0.3304263,0.28171882,0.8530019,0.87918
329,0.001,0.33019936,0.28169298,0.8530079,0.878966
330,0.001,0.3301688,0.285083,0.85309255,0.877494
331,0.001,0.32968804,0.28322858,0.85365856,0.879128
332,0.001,0.32960498,0.29680493,0.8533546,0.872034
333,0.001,0.32952377,0.277303,0.85348326,0.88115
334,0.001,0.32953772,0.28207567,0.85329455,0.879606
335,0.001,0.32886973,0.29018566,0.8538319,0.873836
336,0.001,0.3283619,0.2787531,0.85442656,0.880848
337,0.001,0.3284408,0.29170877,0.85388523,0.87491
338,0.001,0.32819295,0.31406265,0.8540159,0.862876
339,0.001,0.3282422,0.27944562,0.85405856,0.879884
340,0.001,0.32798365,0.28110027,0.8541399,0.878716
341,0.001,0.32786757,0.29367492,0.8545392,0.87309
342,0.001,0.32722527,0.27749854,0.8542259,0.880484
343,0.001,0.3272014,0.2870716,0.8548979,0.875712
344,0.001,0.32715642,0.28005543,0.8547246,0.8794
345,0.001,0.32722807,0.28605577,0.85458726,0.875724
346,0.001,0.3267466,0.28059283,0.85500056,0.879832
347,0.001,0.32626304,0.28869212,0.8552492,0.875612
348,0.001,0.326252,0.30335638,0.8549126,0.869422
349,0.001,0.32605752,0.28388694,0.8551552,0.877518
350,0.001,0.32585818,0.29497468,0.8555259,0.874138
351,0.001,0.3258399,0.28606567,0.8550552,0.87781
352,0.001,0.32563108,0.2869426,0.8554799,0.878046
353,0.001,0.32561275,0.28649542,0.85542256,0.877238
354,0.001,0.3249414,0.30543345,0.85570925,0.867342
355,0.001,0.32481015,0.2808836,0.8557819,0.879558
356,0.001,0.3251728,0.2771493,0.8556586,0.88135
357,0.001,0.32453305,0.28210405,0.85620856,0.879394
358,0.001,0.3243524,0.28091857,0.85637325,0.879102
359,0.001,0.3243939,0.28279155,0.85594255,0.877786
360,0.001,0.3239394,0.3010405,0.8563432,0.872422
361,0.001,0.32411733,0.28569782,0.8563879,0.877422
362,0.001,0.32362294,0.2816342,0.85663325,0.879456
363,0.001,0.32362852,0.2771904,0.8566839,0.881314
364,0.001,0.32337296,0.29573348,0.85668856,0.87459
365,0.001,0.32328212,0.27381217,0.8566639,0.883502
366,0.001,0.32319716,0.28305763,0.85657924,0.877454
367,0.001,0.32269675,0.27727598,0.85721254,0.88171
368,0.001,0.32302117,0.278273,0.85715526,0.882582
369,0.001,0.32285473,0.2830806,0.8568952,0.878588
370,0.001,0.3226303,0.28379977,0.8571319,0.878882
371,0.001,0.32208064,0.27987808,0.8574659,0.881142
372,0.001,0.32184145,0.2896423,0.8576499,0.87706
373,0.001,0.32178548,0.27824682,0.8575379,0.881962
374,0.001,0.3217041,0.2968131,0.8576826,0.872244
375,0.001,0.3217984,0.27940312,0.85744923,0.880822
376,0.001,0.32153332,0.28607666,0.8576919,0.876458
377,0.001,0.3209909,0.32182714,0.85809124,0.862546
378,0.001,0.3208889,0.28374407,0.8579966,0.876582
379,0.001,0.32085314,0.28935006,0.8579599,0.874842
380,0.001,0.32108477,0.27759725,0.8581666,0.880904
381,0.001,0.3206616,0.29341754,0.8582579,0.873038
382,0.001,0.32052782,0.2959604,0.8584299,0.871118
383,0.001,0.3205456,0.2943178,0.85802054,0.873116
384,0.001,0.32085434,0.27074996,0.85802525,0.884044
385,0.001,0.31998566,0.27660406,0.85847455,0.881092
386,0.001,0.3208112,0.27669019,0.85776526,0.881584
387,0.001,0.3202697,0.27352306,0.85844254,0.883188
388,0.001,0.32003677,0.28257924,0.8585266,0.87847
389,0.001,0.31985414,0.2798215,0.85850793,0.879798
390,0.001,0.319607,0.29169676,0.8585239,0.87506
391,0.001,0.31983498,0.2762575,0.8585366,0.881674
392,0.001,0.31909484,0.28952253,0.85881925,0.87356
393,0.001,0.3194377,0.2939998,0.8588006,0.876486
394,0.001,0.31923822,0.2869205,0.85880923,0.876502
395,0.001,0.31925738,0.2797805,0.85880256,0.881608
396,0.001,0.3191026,0.2947844,0.8587879,0.8717
397,0.001,0.31874937,0.2901215,0.85904723,0.879834
398,0.001,0.31834388,0.27083692,0.85938257,0.88422
399,0.001,0.31817856,0.28193435,0.85955524,0.878748
400,0.001,0.3186417,0.28044924,0.85909855,0.87883
401,0.001,0.31849563,0.27648228,0.8593619,0.88235
402,0.001,0.3176434,0.27034795,0.85956126,0.884966
403,0.001,0.31814525,0.27260005,0.8595139,0.883208
404,0.001,0.31772777,0.27449408,0.8596792,0.883164
405,0.001,0.31726918,0.2904207,0.8602079,0.87572
406,0.001,0.31753248,0.29978502,0.86011326,0.870066
407,0.001,0.31734315,0.28214586,0.85967326,0.87849
408,0.001,0.3169574,0.28797296,0.8599806,0.878422
409,0.001,0.31700164,0.29249257,0.85997593,0.875048
410,0.001,0.31687084,0.2645653,0.86028457,0.887892
411,0.001,0.31750154,0.2844562,0.85986656,0.878666
412,0.001,0.31712505,0.26663136,0.8600472,0.88707
413,0.001,0.316726,0.27222192,0.8601919,0.883618
414,0.001,0.31600413,0.26703236,0.8604799,0.886412
415,0.001,0.31665966,0.26905793,0.8600886,0.885584
416,0.001,0.31606406,0.28003517,0.8602119,0.879484
417,0.001,0.316165,0.2917104,0.86040455,0.873492
418,0.001,0.31610852,0.30532157,0.86029255,0.871664
419,0.001,0.31579825,0.27146214,0.8604552,0.885086
420,0.001,0.31566098,0.28778565,0.8604732,0.876082
421,0.001,0.31582248,0.27970693,0.8604979,0.878874
422,0.001,0.31595883,0.26800892,0.8603726,0.885344
423,0.001,0.31517637,0.28712708,0.86114526,0.876994
424,0.001,0.31558728,0.27297014,0.86048925,0.883666
425,0.001,0.3150659,0.26607457,0.8610766,0.88694
426,0.001,0.31513613,0.2701011,0.8608466,0.884872
427,0.001,0.31539467,0.28105152,0.8608819,0.879046
428,0.001,0.3148973,0.27457362,0.8612786,0.882726
