epochs,learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
0,0.001,0.63735473,0.55832,0.56614745,0.5860652
1,0.001,0.62729937,0.55345076,0.58759815,0.5957852
2,0.001,0.624223,0.55274576,0.59300476,0.5967872
3,0.001,0.62107766,0.5471475,0.59851015,0.6067512
4,0.001,0.6177766,0.54561436,0.6038088,0.6087132
5,0.001,0.61591727,0.545389,0.60648817,0.6110932
6,0.001,0.6142578,0.54443735,0.60904014,0.6130352
7,0.001,0.6133308,0.54480994,0.6103648,0.6101772
8,0.001,0.6123338,0.54198825,0.6114715,0.6152992
9,0.001,0.6116018,0.5423383,0.6126268,0.6138452
10,0.001,0.61071926,0.54042804,0.61386746,0.6182472
11,0.001,0.6097075,0.541009,0.61538815,0.6172472
12,0.001,0.6089735,0.53933424,0.6163915,0.6196252
13,0.001,0.6083799,0.5411133,0.6171448,0.61775726
14,0.001,0.60773176,0.5385336,0.61762017,0.6226872
15,0.001,0.6069052,0.54056644,0.6187835,0.6160892
16,0.001,0.60631555,0.54060465,0.61966217,0.61628926
17,0.001,0.6058097,0.53544164,0.61997414,0.62467724
18,0.001,0.6053919,0.5351069,0.6208915,0.6255193
19,0.001,0.60504633,0.53601253,0.6212955,0.62465125
20,0.001,0.604698,0.5347404,0.6214715,0.6260173
21,0.001,0.6044098,0.53600913,0.62171483,0.6233333
22,0.001,0.60410136,0.53699416,0.6221235,0.62075925
23,0.001,0.6038533,0.5354228,0.6222355,0.6236473
24,0.001,0.60368645,0.5330874,0.62292683,0.6278893
25,0.001,0.60328156,0.53555095,0.62305886,0.6250752
26,0.001,0.60314506,0.5328589,0.62343216,0.62865925
27,0.001,0.6028797,0.53320014,0.6234768,0.62796324
28,0.001,0.60239446,0.53352255,0.62425286,0.62776923
29,0.001,0.60163796,0.5308486,0.62562215,0.63106126
30,0.001,0.59726757,0.52165586,0.6314862,0.6442593
31,0.001,0.5908778,0.5216218,0.63994616,0.6457993
32,0.001,0.5871634,0.5208113,0.64432687,0.6468593
33,0.001,0.58469975,0.51053214,0.6472449,0.6588853
34,0.001,0.5831655,0.5200508,0.64898485,0.6477593
35,0.001,0.58212316,0.50970334,0.64990556,0.6591153
36,0.001,0.58099025,0.50960284,0.6513695,0.6579033
37,0.001,0.57996756,0.5134845,0.65248823,0.6582853
38,0.001,0.5792048,0.50493175,0.6532389,0.66571134
39,0.001,0.57852405,0.51012474,0.6541629,0.6596633
40,0.001,0.5776769,0.5085197,0.65520424,0.66119534
41,0.001,0.57708424,0.50427914,0.6558662,0.6655573
42,0.001,0.5765878,0.5037911,0.6556382,0.66663533
43,0.001,0.5758016,0.51460016,0.6567702,0.6548453
44,0.001,0.5749874,0.50232923,0.65741354,0.6689593
45,0.001,0.57439303,0.5039614,0.6582829,0.66496736
46,0.001,0.5736727,0.49925148,0.65882754,0.67070335
47,0.001,0.57315433,0.50433284,0.6595889,0.6631333
48,0.001,0.5724008,0.5179922,0.66023487,0.6513113
49,0.001,0.5712842,0.50030583,0.66146487,0.66949135
50,0.001,0.570072,0.50491345,0.6623229,0.6642513
51,0.001,0.5690704,0.50341135,0.66341686,0.6646913
52,0.001,0.5677812,0.4964885,0.6649022,0.67526335
53,0.001,0.566475,0.5022952,0.6661669,0.66617334
54,0.001,0.56517214,0.49621242,0.6672822,0.67365134
55,0.001,0.56371623,0.5225227,0.6689869,0.6476913
56,0.001,0.5616066,0.49491498,0.67095625,0.67515135
57,0.001,0.56023633,0.49483907,0.67242754,0.6772593
58,0.001,0.5589179,0.4964953,0.6729569,0.67071533
59,0.001,0.55781287,0.48658052,0.6743789,0.6835514
60,0.001,0.5565087,0.49099684,0.6752236,0.6777533
61,0.001,0.55535364,0.48789442,0.6765349,0.68367136
62,0.001,0.55454034,0.4949654,0.6775849,0.67425734
63,0.001,0.5538108,0.4924038,0.67763823,0.67760336
64,0.001,0.55316633,0.49855673,0.67856026,0.6716253
65,0.001,0.55217224,0.49346593,0.6796276,0.67726135
66,0.001,0.5513462,0.48041743,0.6801709,0.6896034
67,0.001,0.5507479,0.50064534,0.6805349,0.66876334
68,0.001,0.55029446,0.48743758,0.6814389,0.6833374
69,0.001,0.54972684,0.47882664,0.6815209,0.6913014
70,0.001,0.5490951,0.47759977,0.6822169,0.69292337
71,0.001,0.54877347,0.4780777,0.6829396,0.6925094
72,0.001,0.547928,0.47717693,0.68328494,0.6932274
73,0.001,0.5472327,0.4793296,0.6842669,0.6910394
74,0.001,0.5463717,0.48842418,0.6848862,0.68566537
75,0.001,0.54597956,0.47596127,0.6851589,0.6938194
76,0.001,0.5457354,0.47357813,0.6855736,0.6960514
77,0.001,0.54502,0.47940367,0.68616956,0.6908234
78,0.001,0.54428124,0.4810886,0.68641424,0.6878794
79,0.001,0.5439429,0.47084045,0.6866949,0.6993254
80,0.001,0.54337764,0.47323015,0.6877349,0.6967214
81,0.001,0.54281914,0.4768812,0.6883243,0.6927894
82,0.001,0.542229,0.47608522,0.68862695,0.69329137
83,0.001,0.5416774,0.47143614,0.68874556,0.6995074
84,0.001,0.541104,0.47431383,0.6896289,0.6964094
85,0.001,0.54072094,0.47506243,0.69009626,0.6953034
86,0.001,0.5399934,0.46939254,0.6904676,0.7005494
87,0.001,0.5395166,0.47006407,0.69073623,0.6995714
88,0.001,0.53909886,0.47843325,0.69152224,0.69108737
89,0.001,0.53848636,0.4669432,0.69175494,0.7026994
90,0.001,0.53787464,0.46652815,0.69245493,0.70327944
91,0.001,0.537026,0.46797088,0.6930676,0.7017814
92,0.001,0.5366856,0.47153628,0.69301695,0.6980454
93,0.001,0.5360022,0.46777388,0.69399357,0.7027634
94,0.001,0.53541815,0.46298802,0.69476223,0.7066794
95,0.001,0.5351516,0.46953288,0.6947609,0.7018674
96,0.001,0.5344442,0.46623245,0.69557095,0.7032554
97,0.001,0.5341789,0.47697362,0.6956636,0.6927874
98,0.001,0.53380907,0.4643312,0.69571894,0.7053994
99,0.001,0.5330907,0.46765628,0.6963369,0.7022954
100,0.001,0.5326351,0.46149698,0.69694895,0.7086494
101,0.001,0.53218776,0.46484247,0.6979389,0.70576143
102,0.001,0.531772,0.46125847,0.69745696,0.7103614
103,0.001,0.5311148,0.46270546,0.6983116,0.7072454
104,0.001,0.5305191,0.46939892,0.69890225,0.7032294
105,0.001,0.52981347,0.4703371,0.69964296,0.6999734
106,0.001,0.5296459,0.46427852,0.69946295,0.70554143
107,0.001,0.5288596,0.46153724,0.7003976,0.70807743
108,0.001,0.5283575,0.4555253,0.7007929,0.71421343
109,0.001,0.52766865,0.46364057,0.7012856,0.70818144
110,0.001,0.5274151,0.46304876,0.7017183,0.7091534
