learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
0.001,0.48215628,0.4334057,0.76204115,0.793146
0.001,0.48135844,0.43944857,0.7626865,0.789234
0.001,0.48136577,0.45510006,0.76264715,0.783134
0.001,0.48128182,0.44793004,0.76281387,0.78554
0.001,0.48145536,0.43713337,0.7627665,0.790252
0.001,0.4812045,0.43884194,0.76279587,0.789388
0.001,0.48112231,0.4480892,0.7629325,0.785744
0.001,0.48095787,0.43641934,0.76285183,0.793188
0.001,0.48031634,0.44469208,0.76339453,0.785904
0.001,0.48068547,0.43576843,0.7634532,0.79183
0.001,0.48067343,0.45630002,0.7631685,0.778656
0.001,0.48010653,0.4438047,0.76351184,0.785812
0.001,0.48028642,0.4405808,0.7633672,0.78762
0.001,0.47992536,0.43884847,0.7638125,0.790136
0.001,0.47963208,0.4345149,0.7639365,0.792678
0.001,0.47950003,0.4332756,0.76411253,0.794508
0.001,0.47995836,0.43027493,0.7637585,0.796552
0.001,0.47936493,0.45464194,0.76411784,0.780262
0.001,0.4793568,0.43248245,0.76385254,0.793426
0.001,0.47917694,0.43651447,0.76434785,0.791368
0.001,0.47929415,0.42899156,0.7640872,0.796372
0.001,0.47900242,0.43938223,0.7643012,0.78993
0.001,0.4786739,0.43988687,0.7641752,0.788668
0.001,0.4789234,0.43065926,0.76414716,0.795212
0.001,0.4785636,0.438183,0.7644645,0.791678
0.001,0.47884506,0.43210497,0.7643725,0.794562
0.001,0.47856438,0.44558492,0.7642265,0.788512
0.001,0.47871026,0.42845428,0.76450515,0.796434
0.001,0.47803652,0.43217358,0.7650665,0.794066
0.001,0.4780487,0.43754503,0.7650005,0.792328
0.001,0.47792292,0.42652816,0.7652505,0.798038
0.001,0.47802335,0.42889845,0.76493317,0.795814
0.001,0.4776352,0.4446367,0.7651912,0.786422
0.001,0.47778532,0.44733867,0.76513916,0.784204
0.001,0.4778137,0.4304669,0.76521385,0.795456
0.001,0.47741163,0.43526435,0.7650112,0.791392
0.001,0.47760394,0.43942112,0.7654825,0.78967
0.001,0.47676077,0.43237934,0.76587516,0.794676
0.001,0.47720104,0.42736882,0.7653925,0.797196
0.001,0.47691187,0.43244168,0.7654072,0.794602
0.001,0.47715488,0.4425317,0.7655185,0.786212
0.001,0.47687155,0.4399313,0.7656158,0.789788
0.001,0.47685978,0.42982566,0.76562184,0.796156
0.001,0.4764462,0.42956787,0.7657472,0.79647
0.001,0.4765848,0.44742152,0.7661385,0.785304
0.001,0.4764034,0.43757376,0.76609117,0.791438
0.001,0.47636834,0.43923151,0.76622987,0.789818
0.001,0.47612825,0.4411765,0.76662785,0.789542
0.001,0.4762374,0.43721542,0.76636183,0.790744
0.001,0.47652647,0.44185445,0.7655665,0.788464
0.001,0.47654486,0.45269212,0.7658758,0.782392
0.001,0.47548825,0.43105882,0.76657784,0.794666
0.001,0.47610897,0.45833793,0.7662485,0.780812
0.001,0.4757124,0.433368,0.7663065,0.794018
0.001,0.4758323,0.46326616,0.7665045,0.77913
