epochs,learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
93,0.001,0.43731293,0.3648855,0.7732917,0.7898676
94,0.001,0.43711826,0.35905066,0.77352506,0.7955196
95,0.001,0.4366954,0.3759618,0.7737744,0.78213555
96,0.001,0.43586028,0.36440396,0.7745797,0.79230756
97,0.001,0.43594968,0.37800306,0.77416503,0.78158957
98,0.001,0.43496278,0.35987264,0.77513105,0.7944736
99,0.001,0.43499935,0.36256215,0.77506834,0.7910056
100,0.001,0.43429723,0.35636958,0.7754697,0.7959736
101,0.001,0.43406263,0.36192688,0.7758057,0.7926816
102,0.001,0.43343586,0.35613164,0.77655035,0.7962576
103,0.001,0.43332112,0.36472678,0.77640235,0.7932856
104,0.001,0.4329255,0.36079058,0.776637,0.7953276
105,0.001,0.43259132,0.36287895,0.77660173,0.7930376
106,0.001,0.43226472,0.35656908,0.776947,0.7976156
107,0.001,0.4315876,0.35936716,0.7771777,0.7945596
108,0.001,0.43168986,0.34817332,0.77720773,0.8035556
109,0.001,0.43098277,0.35166132,0.7781057,0.8024996
110,0.001,0.43038356,0.3603686,0.7782584,0.79316556
111,0.001,0.430689,0.35484257,0.7781037,0.7986276
112,0.001,0.4301667,0.36525777,0.7786944,0.7890976
113,0.001,0.43006042,0.35462946,0.7786304,0.7991676
114,0.001,0.42934325,0.3491898,0.7791457,0.8021056
115,0.001,0.4294609,0.3417046,0.7788097,0.8092736
116,0.001,0.42864397,0.34988838,0.7794877,0.8033216
117,0.001,0.4289477,0.36199585,0.7793364,0.7927556
118,0.001,0.428167,0.35953727,0.78001636,0.7968316
119,0.001,0.4282097,0.35783756,0.77986306,0.7960516
120,0.001,0.4277685,0.3525549,0.780129,0.8020136
121,0.001,0.42754132,0.34212673,0.7799797,0.80787563
122,0.001,0.4272292,0.3440746,0.78070503,0.8066036
123,0.001,0.42725387,0.36329386,0.7802517,0.79087156
124,0.001,0.42656794,0.37661722,0.7809744,0.7850796
125,0.001,0.4265573,0.3551319,0.7811264,0.7999676
126,0.001,0.4267419,0.34630758,0.78067505,0.8051796
127,0.001,0.4269049,0.3496811,0.7807504,0.8017636
128,0.001,0.42611587,0.35194093,0.7812197,0.8001076
129,0.001,0.42587382,0.3503548,0.7812884,0.8022716
130,0.001,0.426158,0.35142234,0.78152037,0.8000696
131,0.001,0.42517594,0.35893047,0.7817837,0.7939676
132,0.001,0.42534626,0.3479884,0.7816884,0.8033256
133,0.001,0.42481774,0.36018118,0.78215504,0.7931756
134,0.001,0.4253044,0.34968895,0.782221,0.8016836
135,0.001,0.42475408,0.36678475,0.7826877,0.7923556
136,0.001,0.42489386,0.35273638,0.7823557,0.7993076
137,0.001,0.42483303,0.34403783,0.78194505,0.80632764
138,0.001,0.42471564,0.34741408,0.7821224,0.8043676
139,0.001,0.42438498,0.3655283,0.78238636,0.79169357
140,0.001,0.42419422,0.35119474,0.7828417,0.8005376
141,0.001,0.42426544,0.3428986,0.7826557,0.8071696
142,0.001,0.42337823,0.35722095,0.7829737,0.7975956
143,0.001,0.4234887,0.35122624,0.7833377,0.8014356
144,0.001,0.4235028,0.3446258,0.78331906,0.8065636
145,0.001,0.4230827,0.3567707,0.7834257,0.7960216
146,0.001,0.42326504,0.362842,0.7831204,0.7921516
147,0.001,0.42307803,0.36363724,0.7834197,0.79208356
148,0.001,0.42297632,0.34820995,0.78370106,0.8042896
149,0.001,0.42295521,0.35656062,0.78313035,0.7952656
150,0.001,0.42293578,0.34382972,0.783545,0.80616564
151,0.001,0.4225274,0.33593383,0.7835144,0.8123576
152,0.001,0.42220518,0.35168585,0.78391904,0.7979996
153,0.001,0.42239627,0.3486555,0.78376836,0.8031676
154,0.001,0.42190838,0.3405645,0.7838704,0.8086856
155,0.001,0.42195833,0.36462677,0.7841084,0.79226357
156,0.001,0.42187464,0.35613266,0.7843917,0.7997436
157,0.001,0.4214448,0.35429993,0.7842004,0.7997076
158,0.001,0.4215253,0.36865035,0.78458637,0.78718555
159,0.001,0.4214674,0.35449037,0.7846417,0.7968156
160,0.001,0.42115176,0.35688385,0.7845257,0.7955316
161,0.001,0.42133263,0.36198467,0.7846364,0.79362357
162,0.001,0.42094257,0.34073693,0.78489304,0.8082456
163,0.001,0.42098185,0.34333938,0.784829,0.8065376
164,0.001,0.42065734,0.34001166,0.78529304,0.80970764
165,0.001,0.42040974,0.3439215,0.78529304,0.8064456
166,0.001,0.4205894,0.34288883,0.7849897,0.8069536
167,0.001,0.42028266,0.34644565,0.7852677,0.8043156
168,0.001,0.4201637,0.3442566,0.78565437,0.8075456
169,0.001,0.42026708,0.34317017,0.7852617,0.8073676
170,0.001,0.4197808,0.36419737,0.7859137,0.7894316
171,0.001,0.4199041,0.3518238,0.7855204,0.8008816
172,0.001,0.4194111,0.354696,0.78553104,0.7962156
173,0.001,0.41942173,0.35713175,0.7859584,0.7946456
174,0.001,0.4186571,0.35656115,0.78617704,0.7974056
175,0.001,0.41880393,0.3400832,0.7865044,0.8085736
176,0.001,0.418875,0.35095662,0.786387,0.8025096
177,0.001,0.4189291,0.33471975,0.78629637,0.81385964
178,0.001,0.4183347,0.34671873,0.7865157,0.8051976
179,0.001,0.4181098,0.33277592,0.78677773,0.8147736
180,0.001,0.4184755,0.35900095,0.7868044,0.7954556
181,0.001,0.41840285,0.34789824,0.78644305,0.8035136
182,0.001,0.4180669,0.3460195,0.7866124,0.8055356
183,0.001,0.41799676,0.33915022,0.78678703,0.8114836
184,0.001,0.4178272,0.34142116,0.7869611,0.80803764
185,0.001,0.41772577,0.3588111,0.78732437,0.79676557
186,0.001,0.41747302,0.34043896,0.78740907,0.8092156
187,0.001,0.4177838,0.34257367,0.78702706,0.8072436
188,0.001,0.41720662,0.34480563,0.787491,0.80607164
189,0.001,0.4171884,0.35722655,0.7875397,0.7962656
190,0.001,0.417319,0.343202,0.78707105,0.8072176
191,0.001,0.41687733,0.3518615,0.78741974,0.7998536
192,0.001,0.41668588,0.35135123,0.7877537,0.8015296
193,0.001,0.4164921,0.3477449,0.78778774,0.8045756
194,0.001,0.41688612,0.34701887,0.7875037,0.8037376
195,0.001,0.4166561,0.34313777,0.7877757,0.8073976
196,0.001,0.41671148,0.3436134,0.78765905,0.8069256
197,0.001,0.41685396,0.3456157,0.78757304,0.8047276
198,0.001,0.41660157,0.33325583,0.7877404,0.81518364
199,0.001,0.4167644,0.33930242,0.78767836,0.8098536
200,0.001,0.41634268,0.3577419,0.7879391,0.7968996
201,0.001,0.41593823,0.33811527,0.78817374,0.8106976
202,0.001,0.41603464,0.34408474,0.788021,0.8054636
203,0.001,0.41569778,0.34469864,0.788465,0.80561364
204,0.001,0.4158543,0.35849878,0.78812104,0.7975796
205,0.001,0.41559657,0.3391042,0.7884717,0.8093056
206,0.001,0.41520846,0.33252776,0.7888397,0.8152716
207,0.001,0.4153164,0.3594006,0.7886504,0.7986456
208,0.001,0.41522664,0.3428414,0.78870106,0.8069396
209,0.001,0.41540894,0.36002186,0.78833574,0.8010576
210,0.001,0.41517988,0.3331349,0.7888417,0.8138256
211,0.001,0.4150242,0.33832142,0.78889304,0.8111636
212,0.001,0.41510206,0.33364677,0.78865504,0.81406564
213,0.001,0.41468793,0.3430586,0.7892024,0.8081756
214,0.001,0.41464242,0.355061,0.78892636,0.7988716
215,0.001,0.41443256,0.34685624,0.7891177,0.8063236
216,0.001,0.41451758,0.34528583,0.78925437,0.8057096
217,0.001,0.41429293,0.340985,0.78920037,0.8084756
218,0.001,0.41427746,0.33300272,0.7892677,0.81509966
219,0.001,0.4140676,0.34742424,0.78910303,0.8045876
220,0.001,0.41426077,0.32815292,0.7892164,0.81840765
221,0.001,0.41415283,0.35379937,0.78940505,0.8003876
222,0.001,0.41401556,0.34180757,0.7896477,0.8088256
223,0.001,0.4135175,0.34250903,0.7898417,0.8080936
224,0.001,0.41410533,0.33506688,0.7892784,0.81297565
225,0.001,0.41392,0.3370328,0.7894904,0.81126565
226,0.001,0.41334495,0.33533978,0.7898004,0.8125736
227,0.001,0.41379368,0.33798316,0.78944236,0.81086564
228,0.001,0.4137088,0.33983454,0.7895357,0.8087356
229,0.001,0.4132445,0.34941235,0.79010236,0.8017636
230,0.001,0.41346106,0.34006777,0.78995436,0.8091936
231,0.001,0.41355816,0.34110132,0.7898471,0.80823964
232,0.001,0.41343215,0.33013916,0.7902037,0.8160296
233,0.001,0.412832,0.33523718,0.79035836,0.81477165
234,0.001,0.4130156,0.33574376,0.7900877,0.81410766
235,0.001,0.41250247,0.34951326,0.79029775,0.8034036
236,0.001,0.41255546,0.34939447,0.7905557,0.8016456
237,0.001,0.4126969,0.34259537,0.79026437,0.8061796
238,0.001,0.4123474,0.35170847,0.7906984,0.8017476
239,0.001,0.4125435,0.37533045,0.7907217,0.7862196
240,0.001,0.41214675,0.35988286,0.7906217,0.7944076
241,0.001,0.41213596,0.32567808,0.7906437,0.82078165
242,0.001,0.41196907,0.3325457,0.7907797,0.81543565
243,0.001,0.4118798,0.3521235,0.79090106,0.8027476
244,0.001,0.41202304,0.34759733,0.7912377,0.8052876
245,0.001,0.41190946,0.34148133,0.7908777,0.80811363
246,0.001,0.41155857,0.33784124,0.7911757,0.8112956
247,0.001,0.41193587,0.35954234,0.79103506,0.79737157
248,0.001,0.41132146,0.33280852,0.7914517,0.8159396
249,0.001,0.41142225,0.3409604,0.7908864,0.8079936
