epochs,learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
41,0.0014,0.64006627,0.6825285,0.5567554,0.55666095
42,0.0014,0.6399973,0.68241304,0.5568201,0.5564969
43,0.0014,0.6399774,0.6822528,0.5571208,0.55715287
44,0.0014,0.63997746,0.68231785,0.55731606,0.55701894
45,0.0014,0.6400312,0.6823261,0.5565974,0.55664086
46,0.0014,0.6399635,0.6821852,0.5566647,0.5571749
47,0.0014,0.63994074,0.6829269,0.55676144,0.5571589
48,0.0014,0.63991135,0.68206686,0.5575008,0.5575789
49,0.0014,0.6399825,0.68220675,0.55715275,0.5574069
50,0.0014,0.6399064,0.6829328,0.5569354,0.5544789
51,0.0014,0.6398736,0.6824498,0.5576074,0.5569269
52,0.0014,0.63992107,0.6822959,0.55698144,0.5567989
53,0.0014,0.6398785,0.6835037,0.5571781,0.55460286
54,0.0014,0.6398723,0.68220145,0.5574361,0.5575609
55,0.0014,0.63984406,0.68210185,0.55717343,0.5572169
56,0.0014,0.6398433,0.6859724,0.55731875,0.5528708
57,0.0014,0.63981307,0.68292403,0.5577361,0.55643094
58,0.0014,0.63985026,0.6819941,0.55710673,0.5571189
59,0.0014,0.63986635,0.68215317,0.55719143,0.55735093
60,0.0014,0.63985014,0.6828128,0.5573808,0.5558809
61,0.0014,0.6397735,0.6830489,0.55736214,0.55556685
62,0.0014,0.63979286,0.68224674,0.5571767,0.5568949
63,0.0014,0.63983566,0.68265456,0.55748343,0.55628896
64,0.0014,0.63972056,0.6827398,0.5574414,0.55539083
65,0.0014,0.6398152,0.68241847,0.55765146,0.5567369
66,0.0014,0.6397644,0.68367064,0.55745476,0.55351484
67,0.0014,0.6396834,0.6821352,0.5579394,0.5575289
68,0.0014,0.6396917,0.6836079,0.5580568,0.55313885
69,0.0014,0.63975334,0.6833458,0.5576021,0.55294687
70,0.0014,0.6397041,0.6840898,0.55743474,0.55333287
71,0.0014,0.6397395,0.68241316,0.5575408,0.5572509
72,0.0014,0.6397078,0.6824508,0.5577508,0.5569189
73,0.0014,0.63974154,0.6826856,0.55740744,0.5562209
74,0.0014,0.63972044,0.6822227,0.5575994,0.55742896
75,0.0014,0.6396319,0.6856486,0.55802876,0.55129683
76,0.0014,0.6396708,0.6822421,0.5577601,0.5568869
77,0.0014,0.6396769,0.6845832,0.55765545,0.5545769
78,0.0014,0.6396457,0.6828464,0.55762345,0.5566269
79,0.0014,0.63966405,0.6823119,0.5577608,0.55730295
80,0.0014,0.63967746,0.68193436,0.55772144,0.5574789
81,0.0014,0.6396608,0.6844486,0.5578901,0.5543989
82,0.0014,0.63962173,0.6830611,0.5580874,0.5550709
83,0.0014,0.63963544,0.6819303,0.5581621,0.5575049
84,0.0014,0.63962626,0.68290997,0.5579621,0.5562269
85,0.0014,0.6396559,0.6824886,0.55781674,0.5566129
86,0.0014,0.6396545,0.6823834,0.55779874,0.55659693
87,0.0014,0.6396455,0.6831271,0.5579354,0.55500084
88,0.0014,0.63954914,0.6863519,0.5579228,0.5499668
89,0.0014,0.6396132,0.6823625,0.5579441,0.5565809
90,0.0014,0.63955534,0.6821746,0.55762076,0.5570229
91,0.0014,0.639532,0.6824496,0.5581728,0.55597687
92,0.0014,0.6395493,0.6825721,0.5583614,0.5559869
93,0.0014,0.6395328,0.6829328,0.5580781,0.55490285
94,0.0014,0.6395737,0.6821039,0.55768347,0.5564049
95,0.0014,0.6395213,0.6834172,0.5581494,0.5553729
96,0.0014,0.6395175,0.68259144,0.55851215,0.5554509
97,0.0014,0.6395454,0.68216276,0.5583801,0.5572349
98,0.0014,0.63958204,0.6824521,0.5578934,0.5558649
99,0.0014,0.6395213,0.69077665,0.5586028,0.53984463
100,0.0014,0.6395092,0.6823622,0.55819213,0.5566349
101,0.0014,0.6394936,0.6820234,0.5583448,0.55748093
102,0.0014,0.6394869,0.6822338,0.55800676,0.5567209
103,0.0014,0.63947976,0.68261695,0.5578788,0.5560229
104,0.0014,0.63948506,0.6826109,0.55844617,0.5554709
105,0.0014,0.6394989,0.6822294,0.55809474,0.5568889
106,0.0014,0.6394955,0.6825679,0.5580655,0.5571609
107,0.0014,0.6394622,0.68270254,0.55833745,0.55532485
108,0.0014,0.6394172,0.683908,0.5580461,0.5537468
109,0.0014,0.6394603,0.6836766,0.55806214,0.5544209
110,0.0014,0.6394439,0.6825162,0.5581821,0.55602694
111,0.0014,0.6393905,0.6833374,0.5582555,0.5535768
112,0.0014,0.6394281,0.6832774,0.5586275,0.5556749
113,0.0014,0.639428,0.68270415,0.55812943,0.5549549
114,0.0014,0.63941395,0.68226874,0.5586461,0.5568669
115,0.0014,0.63939613,0.6833806,0.5585335,0.55390286
116,0.0014,0.63934016,0.68245304,0.55837476,0.5564189
117,0.0014,0.63940454,0.68265605,0.55849814,0.5561169
118,0.0014,0.6394036,0.6824236,0.55868614,0.5570869
119,0.0014,0.63932705,0.683463,0.5588308,0.5552169
120,0.0014,0.6393514,0.6829808,0.5587574,0.5559429
121,0.0014,0.63945633,0.6826513,0.55821276,0.55600893
122,0.0014,0.6393384,0.6830734,0.5584508,0.5546229
123,0.0014,0.6393446,0.6822277,0.5584441,0.55704087
124,0.0014,0.63936615,0.68245625,0.55846405,0.5563229
125,0.0014,0.63932586,0.68255454,0.55856746,0.5564569
126,0.0014,0.63932896,0.6824141,0.5582608,0.5562929
127,0.0014,0.6393787,0.6833335,0.5586008,0.5563569
128,0.0014,0.639263,0.6828505,0.55886143,0.5560269
129,0.0014,0.6393354,0.68272644,0.5588568,0.55620694
130,0.0014,0.63932836,0.6822603,0.5587641,0.55722094
131,0.0014,0.6393007,0.6826079,0.5587681,0.5560229
132,0.0014,0.63925254,0.6828339,0.5587521,0.5551209
133,0.0014,0.6393322,0.6825478,0.55835545,0.5558089
134,0.0014,0.63926506,0.6827619,0.55861944,0.55541086
135,0.0014,0.6392346,0.68275166,0.5589068,0.5559689
136,0.0014,0.63925266,0.6839634,0.5588175,0.55127484
137,0.0014,0.6392554,0.68508637,0.5588528,0.5491628
138,0.0014,0.6392367,0.68304795,0.5591114,0.5547429
139,0.0014,0.63922614,0.68249035,0.5589261,0.5564609
140,0.0014,0.63921475,0.68250346,0.5588968,0.55679095
141,0.0014,0.6391693,0.6835041,0.55923545,0.55449885
142,0.0014,0.63919526,0.6825156,0.5591234,0.5561949
143,0.0014,0.6391979,0.6832036,0.55890614,0.5561129
144,0.0014,0.6391601,0.6831115,0.55920076,0.5560349
145,0.0014,0.6391642,0.68338346,0.55904675,0.55630887
146,0.0014,0.6390884,0.68267345,0.5589221,0.55554086
147,0.0014,0.63913155,0.682819,0.5591961,0.5563429
148,0.0014,0.6391151,0.6825643,0.55929947,0.55650294
149,0.0014,0.6391914,0.68314445,0.55927277,0.5562309
150,0.0014,0.63917387,0.6827452,0.5591695,0.55659294
151,0.0014,0.63910013,0.6823846,0.5593454,0.5562769
152,0.0014,0.6391307,0.6832143,0.5590588,0.55503887
153,0.0014,0.6391765,0.68285215,0.5589468,0.55592287
154,0.0014,0.63908356,0.68234587,0.5596088,0.5565409
155,0.0014,0.6390617,0.68228745,0.5595281,0.5571169
156,0.0014,0.63910097,0.6825742,0.5592375,0.55578685
157,0.0014,0.63907427,0.6827054,0.55920815,0.5555629
158,0.0014,0.639117,0.68282485,0.55919945,0.55576885
159,0.0014,0.6390546,0.6825881,0.55933946,0.5558949
160,0.0014,0.6390321,0.6834512,0.55931747,0.55681896
161,0.0014,0.63906187,0.68510336,0.5594482,0.5507568
162,0.0014,0.63898283,0.68279743,0.5596827,0.5558029
163,0.0014,0.639017,0.68255013,0.5593008,0.5553009
164,0.0014,0.6390647,0.68228257,0.5592308,0.5569129
165,0.0014,0.6389895,0.6826939,0.55949813,0.55591893
166,0.0014,0.6390192,0.68306345,0.55937684,0.556345
167,0.0014,0.6389367,0.6854505,0.5598661,0.55061483
168,0.0014,0.6389797,0.68293107,0.55955946,0.5553729
169,0.0014,0.6389463,0.68354213,0.55958414,0.55238485
170,0.0014,0.6389356,0.6840324,0.5595461,0.55338687
171,0.0014,0.63890064,0.68269324,0.5596668,0.5555389
172,0.0014,0.63895446,0.6827779,0.55957216,0.5561089
173,0.0014,0.63887686,0.6850452,0.55964744,0.5531769
174,0.0014,0.6388993,0.682643,0.5599008,0.55634093
175,0.0014,0.63883936,0.6840978,0.5602668,0.5513208
176,0.0014,0.6388699,0.682931,0.5597675,0.5559289
177,0.0014,0.6389065,0.6827862,0.5598548,0.5550629
178,0.0014,0.6388558,0.6834893,0.5598022,0.5553449
179,0.0014,0.6388948,0.68243384,0.55960214,0.55596685
180,0.0014,0.63890964,0.6848027,0.55974346,0.55262285
181,0.0014,0.63878745,0.6834034,0.5597935,0.5569149
182,0.0014,0.6387786,0.68524396,0.56025016,0.55309486
183,0.0014,0.63884544,0.6825561,0.55979013,0.5554469
184,0.0014,0.6387398,0.6834028,0.56018084,0.5549409
185,0.0014,0.6387738,0.68283087,0.5598775,0.5550449
186,0.0014,0.6387446,0.6842023,0.55977273,0.5551549
187,0.0014,0.6388124,0.68284905,0.5599948,0.55607086
188,0.0014,0.63880014,0.68294823,0.55981076,0.5566589
189,0.0014,0.63870776,0.68318653,0.5601621,0.5559929
190,0.0014,0.63874704,0.6827724,0.56013614,0.5560029
191,0.0014,0.63876086,0.6840943,0.5600288,0.5543629
192,0.0014,0.6386714,0.68393373,0.5603721,0.55437684
193,0.0014,0.6387519,0.6831161,0.5601188,0.5564149
194,0.0014,0.6387478,0.68542325,0.56037015,0.55310285
195,0.0014,0.6387009,0.682617,0.56035346,0.5562229
196,0.0014,0.63859814,0.6835845,0.5605248,0.5541709
197,0.0014,0.63875246,0.68263,0.5599335,0.55588293
198,0.0014,0.6387055,0.6833108,0.56031346,0.55391884
199,0.0014,0.6385708,0.6830897,0.5608981,0.55579686
