learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
0.001,0.59562826,0.72342455,0.67590666,0.56748
0.001,0.5952348,0.7284591,0.67744,0.57046
0.001,0.59471554,0.7236118,0.6774733,0.56724
0.001,0.5940582,0.7108749,0.67773336,0.55952
0.001,0.5932211,0.7272315,0.6773,0.56596
0.001,0.5931855,0.7209722,0.67788,0.56362
0.001,0.5927116,0.73540527,0.6787933,0.56322
0.001,0.5919161,0.7426661,0.6812867,0.55998
0.001,0.5928861,0.7461444,0.67962,0.57042
0.001,0.59167045,0.72413534,0.68009335,0.56242
0.001,0.59120375,0.7457526,0.68113333,0.56006
0.001,0.5911619,0.71937644,0.68058,0.56592
0.001,0.5904441,0.72959334,0.68233335,0.56124
0.001,0.58986473,0.73425424,0.68134,0.56764
0.001,0.59046537,0.7423409,0.68049335,0.5564
0.001,0.5894907,0.7467043,0.68244666,0.56976
0.001,0.5887895,0.7262746,0.68260664,0.56176
0.001,0.58853817,0.72809184,0.6833,0.56568
0.001,0.5882445,0.7341631,0.68226,0.56274
0.001,0.5868823,0.74214494,0.68304664,0.5608
0.001,0.5877402,0.74680483,0.6823,0.56016
0.001,0.5874663,0.7261844,0.68302,0.5603
0.001,0.58597267,0.732751,0.68462,0.56178
0.001,0.58514535,0.73711926,0.68531334,0.55886
0.001,0.58602864,0.74336684,0.68413335,0.56744
0.001,0.5847407,0.746112,0.68711334,0.56252
0.001,0.5846769,0.7433138,0.68572,0.56492
0.001,0.58354014,0.73731935,0.68576,0.56314
0.001,0.5837956,0.7346178,0.68662,0.5636
0.001,0.58393943,0.7432668,0.68758667,0.56086
0.001,0.5830421,0.7424933,0.6880533,0.55516
0.001,0.5827009,0.73841554,0.68746,0.56548
0.001,0.58330923,0.7368032,0.6878667,0.56198
0.001,0.58203155,0.7409966,0.68821335,0.56486
0.001,0.58093137,0.7380714,0.68972665,0.56456
0.001,0.57982767,0.75180566,0.69078666,0.55916
0.001,0.58211505,0.73343325,0.68939334,0.56342
0.001,0.58104473,0.7520519,0.68887335,0.5629
0.001,0.5802578,0.73923117,0.6901133,0.5673
0.001,0.5786852,0.7473999,0.69222665,0.5575
0.001,0.57911134,0.7382837,0.69186,0.5607
0.001,0.57922685,0.7535108,0.69074667,0.56566
0.001,0.57925296,0.7549345,0.69196665,0.5576
0.001,0.5787952,0.74467844,0.69132,0.5594
0.001,0.57842106,0.7396545,0.6913933,0.56138
0.001,0.5771332,0.7440528,0.69298667,0.55874
0.001,0.5762848,0.74933547,0.69362664,0.56214
0.001,0.5765033,0.7380391,0.69284666,0.56092
0.001,0.5760294,0.7378314,0.6933867,0.56018
0.001,0.57561916,0.75013727,0.69376,0.55656
0.001,0.5761587,0.73485845,0.69368666,0.56126
0.001,0.57537645,0.7404912,0.69490665,0.5625
0.001,0.57353485,0.7506441,0.69546664,0.56176
0.001,0.57396144,0.732365,0.69523335,0.56552
0.001,0.57332766,0.740188,0.69646,0.55946
0.001,0.5726673,0.75698245,0.6961667,0.5615
0.001,0.5733216,0.7527232,0.69576,0.56004
0.001,0.5730557,0.75880384,0.69746,0.56188
0.001,0.5724264,0.7411309,0.69537336,0.56172
0.001,0.5724888,0.7487629,0.6958067,0.5615
0.001,0.5726498,0.7496916,0.69695336,0.55942
0.001,0.5716604,0.7541476,0.69744664,0.55824
0.001,0.5699949,0.75251925,0.70015335,0.56384
0.001,0.57107705,0.7441671,0.69791335,0.5616
0.001,0.5703431,0.74176973,0.69856,0.5579
0.001,0.5711402,0.75450677,0.6972467,0.5552
0.001,0.5687522,0.7651273,0.70037335,0.55626
0.001,0.56957805,0.76927716,0.6988,0.55996
0.001,0.5701311,0.75426143,0.69912666,0.55714
0.001,0.56893593,0.7494844,0.70058,0.56116
0.001,0.567804,0.7529103,0.7004667,0.55516
0.001,0.5683941,0.7591189,0.70082,0.5624
0.001,0.56800985,0.7605242,0.70137334,0.55812
0.001,0.56682175,0.76040787,0.69950664,0.56076
0.001,0.56683755,0.7532234,0.70129335,0.55962
0.001,0.5662813,0.7625612,0.7020133,0.56148
0.001,0.5666884,0.74973893,0.7017133,0.5621
0.001,0.565966,0.765657,0.70305336,0.5587
0.001,0.5655299,0.7557869,0.7024933,0.55874
0.001,0.56499815,0.7722115,0.70278,0.55544
0.001,0.56515986,0.74022573,0.7029267,0.55904
0.001,0.5624879,0.75873715,0.70625335,0.55796
0.001,0.5640103,0.77089244,0.70334,0.55434
0.001,0.5641066,0.7613979,0.70388,0.55842
0.001,0.56329125,0.76961607,0.7044467,0.563
0.001,0.56343585,0.7461295,0.70354,0.55968
0.001,0.5632082,0.7601401,0.7033067,0.56048
0.001,0.56197107,0.7529073,0.70669335,0.55826
0.001,0.56329274,0.7736169,0.70314,0.5568
